amount,claimer,claims
451.097091,\x8d97746d3c542fd84a87f264fa79ca1d3010c6e7,1
451.081249,\x846ce43ca4964fea9ca8d9ec9485131c98a33204,1
451.07291,\x74b9a94d592eaa9a911161e5a173cf0455a3651e,1
451.070302,\x7e06b4c65a6bcd3068e692a592211e29955f6566,1
451.067248,\xd2493889959238e94341a75a5e6902b295a4fcdf,1
451.044718,\x234cc27a4c1159b4d02decc34bb5e9fc817e16af,1
451.020482,\xbe9e1cd2056b7bd2f4934bbbd611bae6d902c7de,1
451.013388,\x8ae928cb080aa43a50393cd08de208ef2b1bb86a,1
451.012998,\xa87ab61574a159ee2466ed44dadcd7b9fb292ec1,1
451.001017,\x8557a0a72c8c8290f8e6add5052fadbc3374cede,1
450.996816,\x0ab5dda6f096e127af74d4b64a101ac6c43fa128,1
450.99094,\xe5a2259978a3941a92e6e6de29c22aecab687ada,1
450.981069,\x66b333423409d3ae4008d6fcc84aadaa8d31a0c1,1
450.973846,\x3b33b78c43cd7a2ffe6f86dfd5c9b3adf3d49a5b,1
450.973008,\x912e86a25253ff2cd06543ecf1612a70b33521d6,1
450.923038,\x1964f9cffa39ce77611b44dddd21a22290a5283c,1
450.915599,\xb7f907ff4f9f05a911b3844bad94f23b75001e08,1
450.913253,\xc01b33ae2e3a4cb75d0e3bcee2f0cc3eb3fe668a,1
450.91242,\xcfc579300d3e8016c70147a37c48cc6467daee98,1
450.903405,\x1203a101f6bc596ac676ae21a6535995ab469a9d,1
450.89331,\xbc159b71c296c21a1895a8ddf0aa45969c5f17c2,1
450.889523,\x0d9f2372682e7e39dd9ef99c588816d2587c68d6,1
450.88273,\xdc2d516c2eb8741f12df5b82e73a593c25e7f2da,1
450.87547,\xace62ccb6bea8675940aded1a674773096691eba,1
450.872488,\xbc4fef6016fbd9248375016617d4481f2c96d4bc,1
450.833019,\xb7de148d030b4d53b5e838aad06da83db4ac90e2,1
450.815254,\x786ce2aff8d8af802e23bd4cab31607fee5bb327,1
450.799704,\xa71ff93ac169ae38210a91c840119d7e491bb988,1
450.784193,\xc59beb5bfe879f2c3352a352cc5e2432598e35b7,1
450.77899,\x3771c93737e343c607691263111ae7327d26ffee,1
450.729329,\x557c57e399921477f794043b1ed7ef7e9183575d,1
450.706804,\x0ab359f10e9c8be86663bc83ac772ecf9473c42c,1
450.671494,\x4a644c0e80561e8a699d996b002fdd96f107c2a5,1
450.669539,\xeb2866be2974d2f0a9f4b2a338dec9d076f74f3b,1
450.650137,\x157acd302208b03f82a76874b249a4c49f89e70b,1
450.637104,\xc5c3b3fa52e4e593917e99978ef4df22ed45f08b,1
450.632935,\x91f1497beacae73087ce4d88af2a82f544c6e570,1
450.61908,\x3c660e33df0c66f65aa665a2139e74d9e8b6c68c,1
450.618898,\x1aa3acf6a106439b30dcc9fe6a90053c489a916c,1
450.605062,\x485086c592391626c4a374d792cd2bd6b3e4b777,1
450.570734,\x4fbd5ce8026dce2908d880f591d1c74c75db1546,1
450.564346,\xb8f2a55d24bf040f66969cbcebe2ea2c4927515d,1
450.54606,\x19f18ecd93ca130a24035ede88159f83b6576cc8,1
450.528969,\x6a75f52f596f67bf458922b298edb88cfa30c24f,1
450.527373,\x81b61e034d5d3639e8448b10bcedb93d06eafa78,1
450.519345,\x3577385c7b5a52d8fba230ac88c416cd97fa3ccc,1
450.481023,\xd4a510ad4af2a8c974690a7aecfbc1a607a7ff4a,1
450.478396,\x6e70fafb9e826e04891bdf7d71a3a17cb8248097,1
450.473351,\xabb0cf73331c625a7e1702186b3ba151756eb3f8,1
450.448395,\x03957f4d15c816bad5e337a183bda4ffc6f4367f,1
450.439893,\x0d83f85476dd883a46c4a1b91bba24a037fb727a,1
450.439068,\x4b09fae65705466ef0f646e158ff156c6229c197,1
450.437693,\x1ffbd860d181213931f337bc34be9192288ca0db,1
450.398161,\x6c83e061f7b576f11e6f7e9b51b1530b2d0ab7b2,1
450.395719,\xe60bb0ab5907cf2e7753aa135ad2ef7a0d81b703,1
450.384558,\xfe5e2e83e966865d61bacd8dfc10ac73db222640,1
450.36604,\x2cfd25f7c59c5f99bfe2c85399103600a6a6f548,1
450.334633,\xaf8e60b6ba626fcb764c533db54fc583fe045574,1
450.325193,\x2becf43b6fab2df0ed0bc11d7d8fbed1bb8d7942,1
450.295182,\x201a9ae495adcbd9b3f606e1427b99b8d6bc8f90,1
450.265406,\xb4f66b6fe4f55fbefb11b4f02e7a7e5e35a22714,1
450.247361,\x71c6e600c351cc2ba3287be5ddb6380b82395e1e,1
450.175834,\xc58fc00860796fade2eab9e5b761f4855374cd39,1
450.140227,\xfe17c1de67dc4c0ff1b24f7faedc98abba2c5565,1
450.125079,\x454ec390d640fe51766b9d289865024d71046316,1
450.114759,\x11a163ef98b019dddb0dbec8afb9fade50f1e9e3,1
450.111223,\x7a44d14f63a3337c17f4db23e4921c8a5a9532be,1
450.101552,\x82d8d99955e38239d865a9dd0d44ef5dd06ba99c,1
450.082618,\x16cfdc13ed1173bda92ac0542e092852b4a055e7,1
450.055951,\x48e68c7fbeded45c16679e17cdb0454798d5e9b5,1
450.04858,\xc6bc71b22f626ff78a7ce0fee506dfcf8c77bfb8,1
450.042512,\xffe8c176cece31ee3651b5258449ed8482061fc9,1
450.041002,\x956d079b656a3955ab4f2f596d1bbfd6f3ae60dc,1
450.03552,\x2025a9196d6fa1011080845c6877f6460cdb302b,1
450.009128,\xeb5cfca203d5d869655a1f9680a9d85188348dd9,1
449.982909,\xd0557c7bae8ccea7b21b623abd28d67d9decb2b5,1
449.973633,\x329e500be9827db4257776144c22fb3e1a869a99,1
449.96971,\xa71e75560f9ba68f6d60f13d27905e934ea668fb,1
449.962903,\x8d86de8681ca90e9d9a0a7b1801fdb3f89d13a0f,1
449.955936,\xfffa385834f325a9a1b57bf63feab563452c0d03,1
449.939962,\xc7d4742a56fc65f01d4cdcd3f1c738711850535a,1
449.93773,\x4420a8668973f558662bc2bfcc0ac2dfc148cf1d,1
449.925258,\xef76d933c76dd4c5d15b31ae4e84d8d0e43c77ba,1
449.91527,\x6a2b3d00983e0c31d50d23e474e53ef3096722ad,1
449.893645,\x1bdbf63d173ade5836944b981bbfefcf9c62c337,1
449.875001,\x87c8b347838d9d21a14aeb29cf3437098a87a80c,1
449.832274,\x9d717d6276ee027b999e48c0b130da0f9e02a804,1
449.819243,\x14796e88e8eea7fe5c0de48a4bb74b9ef2526035,1
449.817415,\x90f440e449c47f4caf78c62c131dfc38ab491d4a,1
449.804036,\x468cb54a3821d8b0129c42ea6adf12748d97fd98,1
449.790368,\x6cdf97869e6d85b9991ce47dddb26c4bc2dafbdf,1
449.78748,\xa1c737fc9258b07159df4b3e362a58468578f664,1
449.758561,\x1f3813ef296a756718e76e898532258faa256a2d,1
449.738928,\x25b28ee7f335f0396f41f129039f1583345b21b8,1
449.736691,\xd04961dab70205f4b8ab0ce9537964e5e205d0bb,1
449.722874,\x5346de7eb963cf8023df15f796dcd158058a6bf1,1
449.695405,\xd18a54f89603fe4301b29ef6a8ab11b9ba24f139,1
449.670939,\xb62d80c376347f51352e78f46f599d014f1bf139,1
449.628833,\x990109670056e7645d295fcbaf41e2505bd69ea7,1
449.625226,\x0b02534634092077fbf73431867db83a7b008084,1
449.585443,\x929fac23f441048bfef13f5ac3f908fe1fbd56a2,1
449.574379,\xab58779cec2b82a75ffd103fdc88d7e3adb13468,1
449.563361,\x656c7cdd55ac008afa6a257dd9f90849bdd3b8da,1
449.560576,\xfdd1f9adf869dde19f5354930de19afe07c3f86a,1
449.550016,\x95cef2e4109628120e2e75b09b460dd76d8acdec,1
449.549783,\x9f4e5bd7ccd262bf1bd6594981c5d25a0da5ea1d,1
449.537301,\xb6c90c393b885e0953846ed840accf5d99168607,1
449.53338,\xbdf1f0b8557a584a6e5cce2668c9835474c94873,1
449.531113,\x52af787439a82f36d6ef6b0da0f0e5ecce29ff90,1
449.517274,\xa5496ab359ff1fc0bc887ceb80338456cfebd333,1
449.503874,\x783751ed3a29b3bb5ea1f37035df0c1252356961,1
449.503836,\xc91443c8bd519bce10a36478d0f04436d43a4751,1
449.494505,\x338aabbff93df4725342edeccd680f0ed9aead11,1
449.489377,\x5ff0f990137ed250c84c492a896cb3f980d0f6b9,1
449.469523,\x6f1186be2ae811b9e9e8ebb8bbe021d2c38a87d7,1
449.453052,\x826caa2f298bfb1bc441e731da3a3b9cb57608a2,1
449.447415,\xc7854f8bc57176a079d3a17b5c2c8630cf420fb5,1
449.439086,\x4fdb601aebf2c6ad947d97a00b7eeaf71cc5bf93,1
449.422559,\xf8022098c8913bb1b5d93b737664c2519508aad4,1
449.397526,\x03d4d7548bc0d63acc5c311cf6e9eab6b0b4672e,1
449.395784,\xe45b22d2c2ddf2231b0f66e7f18378bfca3fbde0,1
449.385028,\xab9ec2919c5d5df77856ddd17dd7ead6aa63c2d8,1
449.335776,\x6b0f1e552c04b20ea2ae1563bd45536d0a6e5ac2,1
449.318568,\x4f65755082edf909a51fed5e45efa62bfbb31956,1
449.310928,\x5abd904127c91db2fb61a4c0087da24ca08b0280,1
449.273649,\xe53b291412083d85dcfa44e42abe5ec10bbc7bfa,1
449.262092,\xc71602ab7a7507f7cc0687ae1586f4729a1edd6f,1
449.254667,\x13ccdb2080483d7cf9545f496457d393994b7da6,1
449.248565,\x0cbe265011306fd86438c7d23d0dfb1721c20763,1
449.234486,\x771426817d8a829d3798ee07afef8889c4117c3c,1
449.211398,\xfb4b30598e03707d42e59b6dfaf8a7daa974a264,1
449.197184,\x959f7ded64f2d97809190bdf89efe3996e9740aa,1
449.188848,\x08785cbbd58b30ffcf5d26c9d3485163eacb06f8,1
449.114148,\x67100ca6a03c4027e0b232f721c26a26222ad1a9,1
449.10914,\x4c70359e5bf85ba69f544d39f9056a33285b31a5,1
449.104219,\x5ea1d56d0dde1ca5b50c277275855f69edefa169,1
449.099888,\x574bbc20bf13c4ed16f209a820f2e4870d9c1c81,1
449.044467,\xcca48d53e52248030c60c45e1debfd46913f725e,1
449.033617,\x6ec9f9d2197eb898a7c103697461330a458d4705,1
449.032723,\x24a7ca97166499131e57e4b6110801c62c051b40,1
449.021976,\x08e5f4670b8e70fe77d952ba0fbbf9f4762aaf73,1
449.01432,\xb669b9e2613d7c3df3f7e05521dc9721a9a92d10,1
449.010023,\x66143d695baff44a3c8549bbdb16098d55674f9d,1
448.97817,\xc7486887c1ad336f81fe75d9e835dddf02f3eae1,1
448.968231,\x5e704441f782850b0f71556c20007b0c33b02131,1
448.965063,\xdc07862b8d90862de8e5a29c703922ba8d359595,1
448.960396,\x4e7f3cbf1755faa6bb7d1d64edf7aa26aa0b8918,1
448.951892,\xeb19db34ba9c8b3768f58a40ebe636d18185404c,1
448.940681,\x14f13d583d55ea5c99ffe4ead9c414be16b2cdfc,1
448.937248,\x54f987c0a786031357427211046d9e7ef61f3891,1
448.900337,\x71526f7e8b2114da75de8d75fdcee4880059b96f,1
448.882861,\x9d6718f99bf4e292f9037c7221f71fb295d0a1ce,1
448.881495,\xe726ddc1b633351edf156b4e318815a2d54b5036,1
448.876058,\xb8885d8fcbda36b2e4de32d49a09d7a9f53e0da3,1
448.864729,\x35c4346f87bf8479be670b99e19120d978a1c19f,1
448.860268,\x1386f3ff793f506171577c696a411a7bc7f857df,1
448.82691,\x317c4b5b75668bdd5c048b98307f28976dfc722e,1
448.826459,\x5b76247e1fa700107d3eaf5ad4de09d0aca611bc,1
448.824272,\x59749d244502a3842ecc12732b22368002833cf1,1
448.7955,\xf0fe1150f1185c41101ca8a279adeed27e80179c,1
448.731237,\x99a41f138172a493fca0743c3c440d4ec7f54fe9,1
448.70523,\x6bd0e7ab4ef8543460858fa69a22e6cc4bade8bb,1
448.702332,\x64a46d2643150e4e1dc2989826869b91e5e84f83,1
448.698171,\xe0819c89815a3376e2a9a02d77e4e4a8c8387adb,1
448.685008,\x0c4b47d7eb199e6ed3bf0af6fe2ab33df7faeeeb,1
448.680456,\xfd05766e196dcf4625fbb0ca31f9fce87452fdbb,1
448.645796,\x1a1df85728b37951434241a21fe264abaf270155,1
448.641565,\xbb1360de6d05431d8c6eeb44907942f7df08f182,1
448.630975,\x32fc28d09d7fa2dc92be1ddc61b31f37d74fb628,1
448.562331,\x132db8234171cc9d8a65853cf03d5c0f46c8867e,1
448.53419,\x54a3b587448e605f854e4274b50d4ac024ed3bfb,1
448.498303,\xfb33111a9b28a98a386af619f819de122db1e41b,1
448.482258,\xb156f1962fe738d22eba5658a927157a869e719a,1
448.465827,\xb7860c07907bfed24028f67f22d33ecc1e1dec45,1
448.46573,\xde14a837fe92a9b15c122874961a96771152d9ff,1
448.429414,\x2f361e48a3a6631429f35376eccb2ad79cfb5db2,1
448.39863,\xae3bce4a8cdb3eb511ef06e8373e0989d7c5ba2c,1
448.388076,\x2a4de8a61cb7882c06c9c45ea187adbdf7ccc286,1
448.353243,\x014be5251c6c2ef223181f8fbca697b40bc01587,1
448.350284,\xec5f1a1d7ea81e5f08b7ae00e6f56f161f6ab869,1
448.318952,\xf5eca360c5de26a46d54b72e49800c87801c719b,1
448.230619,\x0623da69cecf70e27778879bed07d2556c116773,1
448.20688,\x5cd97301ca6e9cdf24b5596ac3bb47381fd5a7a5,1
448.20212,\x7a0e841abc23fc519190f756eab2a7e5f1245679,1
448.196787,\x878571298d28b5c8638b71d8346a2665376a7bea,1
448.191668,\x4f6963c54372793251bf056ed67f035f46778019,1
448.175561,\xb14c8d4512fe63076f640834ea4e8c01004efa11,1
448.171261,\x2c9139d5ec9206bd779a71ecdb927c8cd42e9639,1
448.095456,\x8d8b34e64af12b3890dc3de7c456d5757af339be,1
448.064487,\xc63cfad1689cfa6fcc78e065a3bb0e506cb3deff,1
448.061896,\xd745b071d9188f57feda378020173faed9dbf327,1
448.044723,\x0d703ccd7debd7f6f4b0ffb29d2d710d19b09025,1
448.0237,\xd270554025d7e33f30ac1ec045eec1b235d10d38,1
448.02151,\xf283e4824a9c89ae241d476265e4ab1bd91100e3,1
448.019746,\x01cc647103f4ce8a8f7985df8101d24aab029bf3,1
448.017569,\x8187a9b0dfad96d36439c41f150126574186b8ed,1
447.999437,\xbbef2ec028bfb2124d1786115d1528cd1d808745,1
447.952868,\xc209cc607c81ca7d8c0bfca7bfd6144c74a7e238,1
447.933579,\xb9c71dffd0315a61b5df3ef77f2caa5149fba4e1,1
447.923159,\xaa039009f611390fa2244c5d5834f0846d329184,1
447.923051,\xfd260e39ca75480eb4b07481d2e624265bc35061,1
447.898615,\xcc330c243697928bee5ed0f77714986474ca6059,1
447.88807,\x9ee022d9e64702c9d11c6218d2c48847323f99c4,1
447.887852,\x1fc1adacf550ce5a24c2c8ed71f1e030a852bb77,1
447.863412,\x483e6801c08d74d4d8169e438ec0e36d6d6711ca,1
447.85324,\x2880a6bb2cd1df6e03dc8bbfbed009de586c2603,1
447.836381,\xf4a29ccff2e3262aef2366ccf91343e4a8225013,1
447.834282,\x75750d0bba74ecb961fa588873a0ef69c54361c1,1
447.820277,\x1a8ed260b711bc7e67e601b4da3ab2e1431b0403,1
447.818061,\x201b5abfd44a8f9b75f0fe1bae74cdac7675e54b,1
447.805488,\x3d5fe39342e661776bb5273521f52e99b624288c,1
447.804486,\x90c476355205618fe342abfc4555226cd8e41879,1
447.803672,\xccf2ef2cb5707eeee0d9e6153dbce1c552981194,1
447.785872,\x629a068f754e8669f1534f0f17ea9bb08d2a1f16,1
447.779368,\x5cbffebdf2f12a8984b9eff74a85acab24730fff,1
447.777879,\xeee847b5e3a0a9f96a136fce48002eec996e1480,1
447.774933,\xeb0dc59cc6a90cb41dc3fe63d73b319b90cfc215,1
447.769188,\x07b0ae1c1b920a8a39997d6c64b091384291b8fc,1
447.75453,\xfd72fac7d08f9912e5d02091417304d5a0072e2b,1
447.71082,\x5210e1b72b3d86e7ceb4780ee8e09a57534d08f1,1
447.704892,\x4c39ada0340c1eb3cee343f44819323dd29081a9,1
447.698333,\x7e1e6c4e8ff242017311c96b75aa2d39ff622f29,1
447.676746,\x05b1f3f03cc343088ec593650b9e00c48c7e282d,1
447.644817,\x8d54eb6815574bd426be06f9748d8b5b6638c61a,1
447.636818,\x74390d23f74a12c761a19d4e7fa0b970de300f2a,1
447.636306,\x683b889f4a3cb77c2ed2257084942f2dbee8cd64,1
447.636159,\x61f940504653710e22adcec7d73f852310c5b51a,1
447.634928,\x6e8a3d286502e1cde6f46cd13b102ae2334057b4,1
447.634399,\x21ce16237406a6e731e32503639ddd5992f23d6a,1
447.606651,\x31b90f6d1c91ddd34aec85accf217297a5852d5c,1
447.594928,\x612e9cd74668cf5eb3629238f025d3107ed01662,1
447.578315,\x0a8c2ee08760251705f5aaf7bb0e7b490029bc27,1
447.575614,\xb153806801f1826a3ae0c14981b0d9e60f1f3d19,1
447.560673,\x69b85b285b543797c21fade37821a0cb5944efc5,1
447.552183,\xb7ec3afc8ea5e99686783839a63fb2c4cd58fae2,1
447.543393,\x7587ad483f05269d4fa01fd9f7f0b281b6900a43,1
447.491849,\x8e16906c176244fcbc308bcd01c23e46bb209504,1
447.464774,\xb7c5909d5670df57fca0e5be19f4c49e05efc342,1
447.440627,\xfb3e0d5aeec0fad1b83ce8601792677d251b5b12,1
447.435585,\xcebeaffabc134282694b89e86c533a9621053ba1,1
447.429,\x58745fa64df8052da6678d4e1a11840979f11622,1
447.407065,\x570065af0398e30beb09855b778a2bca48261b5b,1
447.40033,\xb9789645fdd10bc75bde54825c2e4f8a2abb06a2,1
447.390982,\x1c832dd1b92c9385dd0bdc50a7fb29b433dc495d,1
447.383829,\x02e5337c31be185332bfea6ec24736e9096684a2,1
447.380429,\x154e7d6dcd3b18840cf094629ab4f1776d2ba89f,1
447.329301,\xc065e25191e52a54d9e9f390df95fb0aaa9ad937,1
447.320117,\xe908691b57238d0acdb24da514ad5ecb6f4b45f3,1
447.320003,\xc549eaa0e101d7ed60965003a9ff142c40add5f4,1
447.295601,\x753b20f21781f74816bccbf95f202baeabb94a7f,1
447.292703,\x4f2a9bfe469a1fa956e78e4da9e15d5d088eb0fd,1
447.277825,\xc5c84134820491ac755385cda1f1c78fc00b4459,1
447.275759,\x560ebafd8db62cbdb44b50539d65b48072b98277,1
447.252372,\x60c0c1e04b4a6630e4c6ade9bba1fcf916a066b6,1
447.237958,\xc7fea0ce6a2ad72e955434a406c093662cfabea5,1
447.23753,\xefb9e75f1f2bb9913baa2f0ad3f27779b3dba5ee,1
447.223152,\x0d82e0dc27346d1ea5fca8a7d144ac6b2a41502b,1
447.207445,\x17cae69119501397b4179f59cbb83d63d39f3585,1
447.187049,\x406cd9b0b56f3d9c9c70ca542f0968ddfbf93c4b,1
447.148204,\x3b1a8f8eca10065cb5d83bc9a1b43bbf8416ecc4,1
447.102185,\x42d02f4cd48bdac116b7e3a4895f586777948fae,1
447.101307,\xf3c55c23db3c5995919fc0f9da0614669d9cfa6c,1
447.067299,\xa07b9d4bf5e69b9e38a4f8c6abb8a4a9ee5bfb3e,1
447.039286,\x3d62e3a509b6fa33e5c28e0a6752b8e5401235e8,1
447.036861,\x2b6d3593a7df7532a25cce186ac127e5c2c64196,1
447.028053,\xf042cc68247fe279b8f335eafac3520f7b980ed5,1
447.023441,\x602a8f582b2e84a49f91899d6cdd36b825146637,1
446.998982,\xc2d9e13c3ee60a27fd401e4691d5ced233ca80e3,1
446.986217,\xc9166a37833524186bcee75702510fd73bb0a8e0,1
446.975608,\xaebe0b1383bc8550efa793c3f4b65c97ce80541b,1
446.963023,\x6b8cc11d53aa3e8180cf2d41e9074d8c431d51c5,1
446.958506,\xbc192a222f215783b24efed1b63b5e7349ee0d81,1
446.950675,\x08072a5fbc90eed1ca4fb863c1df8aa1fec61cfa,1
446.926892,\xcebaa26c11bdf4f239424ccc17864b2c0f03e2bd,1
446.919016,\x7ffdd8fefb6085886efe2651943bcb772432deef,1
446.888159,\xfb0f37c0456d60eded9b64442dfb0c4847cdd06a,1
446.880037,\x4191d2548abbd18b3bc403425de9e81d3d1fca04,1
446.874502,\x4194ce73ac3fbbece8ffa878c2b5a8c90333e724,1
446.859532,\x8ec614437ad24561b7b04f3f48d41954e39b7fc2,1
446.853974,\x004afb002e3fb33c833fc16b6b63103bbf97312d,1
446.851597,\xcf9e35b62df9542aea0ed65372b924cd3a52a573,1
446.837078,\xd9ebff2286f111b36d3246b700ec8597f08a7d05,1
446.830208,\x12fa14c9f49cee96c4f6ba8c7497f7ef825cae37,1
446.829763,\x6cab3eea2799bb0c91be9faaec28e4076c763e1d,1
446.819438,\xbda3fc14f63d6556465698e225ef98109efd15e0,1
446.809934,\xcf4d525f31bafdecfa27794f62e0c4dc3a14016f,1
446.804438,\xf9e7c10029ba5e88ff116a33746addd3a2ad2c36,1
446.792253,\x597a60dd60e875031774614134b0712f8205ce5c,1
446.782349,\x29b98cfca402f548b6a9c64ef8a43cb6fa9d8493,1
446.765014,\xc0da67772af72a8ad4a3fad334c45546dc983f7e,1
446.760548,\x9b5c8aabf848a89b1378a930d42fb094a7d94c74,1
446.751911,\xf1598b6dccacd5b35c92c5fa16ca8f3fd8ddab51,1
446.731671,\xd64482815c75bf1d017a5c1d0d2818dbb08d4c97,1
446.728969,\x094695f71c596aed1a888c6dde7485ce2b01ed1d,1
446.724553,\x6b30e020e9517c519c408f51c2593e12d55b55fa,1
446.708273,\x40dfc27ca78b6fbcfb78e91d3d2426cf6a281e39,1
446.695689,\x2182b832e1a425bf6175022371f0f037bf7d687f,1
446.688768,\xd0fb3525ba0e0b5eed902d7f9766d8789ec3878d,1
446.675715,\x93fdaed7d733030e25ce05e88db1b075cab95d42,1
446.655117,\x0bc78ed102b4c355fdc8987c6a40bcc4c0e04ff2,1
446.650181,\x4c82abab52beffab95491c21f85a70139a2da91f,1
446.644647,\x233aec6633d50a11a1f5180b535a0553fe330d6e,1
446.635922,\x84f0c88cc7afb175ad720eefcbc77dd73eee8358,1
446.633126,\xe1025e226b741cc121ad4e4d25017785f8c83c76,1
446.624866,\x361c662e5be9939531efebbb1e32218909de6522,1
446.612928,\xe23756866b46a6666d3ff9febe3d19c3868f22e1,1
446.61287,\xab8140174c6e46d78bed397b96da352ea38c2821,1
446.606015,\xaa866cd5b9afd7d5a42f143bac0ac61b91fc1043,1
446.556148,\x71b81bcb0d997d91b22e0ef7d1c18a26a2611e67,1
446.485371,\x626ea6d1e5ea3fbaba22f5d4005d98e7039d0c99,1
446.446784,\xfe0397309ce21a895f7a25f47555b0755b01f9a1,1
446.441709,\x7ec915b8d3ffee3deaae5aa90def8ad826d2e110,1
446.432202,\x5fc446aea2f355d5d64f9e8369c1451283686a1a,1
446.41279,\xb946cc36e1785546e2c87bfc956134cfb988343f,1
446.403289,\x1ecac792fc0121facda808783840492d5614c843,1
446.393189,\xabd0d3217d1fd033644e0b447a34e7bb824ebb62,1
446.38949,\x9b1f345cf67390022231167c08acd6ba5bf3d664,1
446.384928,\x62862b73a73a1b0554feb321059a0dde702ea7e6,1
446.358362,\x94aff6c2c005567aa0e2a27f77701bb1b6679b6b,1
446.355669,\x01cb883da543bd8409a9984463b8ab3ae3d2ecd4,1
446.331958,\xef8bc73c32cdd4b2794250baa4de21b72851b72b,1
446.315598,\x809bf5dd9658e09cea3b64dc07c0a7bd94d0ea64,1
446.29219,\xbe0030b71e9eded2b417f2a459c0ce24a4e8089a,1
446.291991,\x55b94ccedd5024ec1546b1943fa7dfa9e39195bb,1
446.289056,\x813f3e16a622c3a2e9b616e1c672a2909e777758,1
446.268349,\xa8d7b03f69ed4b26de7f81e4be16c79a20df6606,1
446.259439,\xaa92c29a211cce312f2864e83d532f72cb53a29b,1
446.240876,\x2f04b6fd805df66289fefbeed00943b80ae6b401,1
446.235029,\x8c9321bad6a62fd5eb7622fcc4af967cebda923e,1
446.187934,\x9caa8c48cc9b3b072386b69d9b31c0983df619c8,1
446.186164,\xb880f5583f00d01f4b69d45172c11fad9d823d0d,1
446.180402,\xd2f78d85549cddda31c97b23424f0bf588641747,1
446.179436,\x746f630928d28377ed79d846220df0c90c3b99de,1
446.139128,\x1892b15cece1471494af00e7552693f3facc8ec8,1
446.138097,\x3a2fa42b594cdb0d7638c2e4ca84dfa5119d1c2e,1
446.137858,\x3b9bf2738c4818e0d0a32afeb86a57dd8ee75bf4,1
446.113732,\xd58d95455ba331a1f43b1e006c25e73f009731fa,1
446.110924,\xb3eafb9f40b8e568b998324dcdfc73b5eabb39b7,1
446.109487,\x8d9ffe1e04c28f7704926c4c2cfa654bb0930187,1
446.101901,\xf41386284f00ad1e1f88cdad8a44d60e1e1d8c38,1
446.058563,\x93667dcc21f791f71c4d8ec19ab5fcbbae06a389,1
446.042787,\xb30cc0e7fc1f65bb3dd7ebd647a0f1aa78326f20,1
446.041618,\x735d68bc4fe25eac82f2c8651f028fe0f970f2cd,1
446.033762,\x0364c42a15c2cc3073eba1e11ee5ab0c6a1b5b40,1
446.031115,\x62ae3ce23578f17164dbe6fb4c86ff5924964953,1
445.984388,\xbc42cca75284f288a3cc65a7c3a1cf38f4fb2b46,1
445.971384,\x2683d80376fdfd9bef702202584a28664be1a358,1
445.950597,\x59d0bb48006f6b0d2137f1a2d48c09610e619c20,1
445.945971,\x8862a2d526471eaf119e0750f784e679ea892343,1
445.915959,\x9e1838969d3eb2ea06aa35e32c05a39cc8c558a0,1
445.892276,\x9986da4443f5c8a9055c0adfca8d7a4a001b0311,1
445.887874,\xbe937e745af31d9c83fe824402888c3499b4f81d,1
445.855529,\xd4a73ff6d24ff94bf9a2ec17532626d74cd6ae7c,1
445.850437,\xc2287a3184e1920cd3417ecc37b3a2d7739b00ac,1
445.819291,\xbb26da4f71b24f66bd3d335f71de7509a62130f2,1
445.799983,\x4da597a9a179f05dbf380c80d7e55beed466a6ba,1
445.794941,\x427b8cde039a660b265a7c775f531ecb8daf9bf1,1
445.789902,\x34e2cb7513a50b19f450a067ed5230a86c13a2e9,1
445.787256,\x9e366ff443235734eeedabf00a6e9ebf47fc479c,1
445.752367,\x1e8959c39ff895dc53b14025a5bb22d58a80638d,1
445.749885,\xb7159f2a8380c8c84a6664916b59b1588670e6ec,1
445.736104,\x2a08fecb8ac932cb7d3f6a3a0e434a4b9968dd56,1
445.727148,\x66cdc9c34f5065de97ee47c5373a2611d88df189,1
445.721863,\xde8878aa52d2eea1f8b83edca567afea71f970db,1
445.701565,\xd52f06ab8680377dc402e4396516cd1d6677851b,1
445.638505,\x6b817156a65615f01949eae47cc66f2a1f2f2e7d,1
445.622478,\x957b6630a59026770fdc7c3adbf8c0d12b45c747,1
445.564568,\xfadedc3d39410f9a099ad0b440e106909ea9d1e2,1
445.553608,\x1f7c4dcbd4fc189381aacd83b0f2b27b89c09671,1
445.545428,\x4f01339b3094365f857543721740c7e8fd2ace81,1
445.530904,\xcbd7d22dd7f5b7e856478027844149c47999e38a,1
445.488794,\x3e6a8275789dc2b23229ab2042e2adc3acbd3587,1
445.482564,\x144caf65b63f69b13eb7298422a95aa398198eb1,1
445.4808,\x40f3cbc8f1a5265bfe7ee35d05f79e2828fb6120,1
445.479937,\x1f4cea8ffea206b76fe696a70ed38a06487c7df2,1
445.47385,\xbd43d539f4943e26bedeaa0a6f5bbaef653871c5,1
445.464583,\x541f8634c728bc2513bbef20fd74bc81aae6ea99,1
445.442346,\x90d470667536cfdf5e71e035d7e44d270e1d0ddf,1
445.430655,\x6f9393ebeb1eae46417b915bec7849d270d44d57,1
445.422902,\xb518411ab07bff9561b392b64e5b727e4ce37b93,1
445.412785,\xbd90159601e5ca3cf99155e2c25614de44f7d182,1
445.411335,\xf563f3447841c5cfab82fea3ead4a134010e36a3,1
445.407796,\xd6c75cba42c1f63a0efd7bad6d1ff90c32563414,1
445.399076,\x6a114b4c27a90416de5e686390b06f779395956d,1
