contract_address,evt_block_number,evt_block_time,evt_index,evt_tx_hash,proposalId,support,voter,votes
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121163,2020-10-24T20:07:31+00:00,194,\x3bedd629cff9b83dfda7eaaa5b737e07e8d2113ef074bcf99eea3032681f6f77,2,TRUE,\xd95a49409529b1ee533c9a1166c9c669f21722e6,1.20E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121174,2020-10-24T20:10:32+00:00,333,\xd32bd2a38dc360c0a767b9f6716439843e49414847e436ce5c1d6d4a2465b4c6,2,FALSE,\x112c28dfd4e4903b25ea578ddefeaa066c87cb17,4.85782E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121180,2020-10-24T20:11:29+00:00,173,\xb2200889ea287742f5492e724d1cbe173b70bff88c84704da68f3ec580e49d45,2,TRUE,\x9e2e00aab67c3a7b827eb3e431c4a6c2077510a6,4.00223E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121194,2020-10-24T20:14:07+00:00,136,\x50eb10fcd4c58dcdddc1f97d26302ace74f5d1f4253041c646fa39be5351a5c5,2,TRUE,\x3189488706f9444d25107f218d4a23863c94a614,1.84094E+15
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121228,2020-10-24T20:20:26+00:00,46,\xec1a01eb142f8f93f67f32e1ea23567b2d8df9e52002b468c43213134f9426a4,2,TRUE,\x3a9b8607c0044a19b657d291b852ad25dd2326d3,2.4568E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121250,2020-10-24T20:26:31+00:00,261,\x044808e9cbe570bb8051c938cd85213a34aac8dca1dc3fc540660cd45b668e94,2,FALSE,\x4c854e15c2acbe3a505dc33eb6b72b8fc8a0ff00,1.57E+22
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121349,2020-10-24T20:47:18+00:00,184,\x6e3d725db4f7f89cd351ed3269b8adf6b19364a7c40debafd9c802f26959c655,2,FALSE,\x47940650f6e365b877630590b8ecce06cdcba51a,4E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121350,2020-10-24T20:47:20+00:00,282,\x20d61df2186163728a9d277d2161eef2ce7ae336e66b14c8fe3cce81198cfec9,2,FALSE,\xf5f08ba7f46e2a86b5ef3bfd56c2097c9f4276d7,4.29433E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121418,2020-10-24T21:02:51+00:00,164,\x969908b4935ccb36d3af5c272bed77472059863e3c552f65fc609aa8ebcf4b7f,2,TRUE,\xe3e6cf743e2ee0f4c03a04819ffe2f5644ba77dd,2.49542E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121436,2020-10-24T21:08:53+00:00,332,\x8dbdf8614851f001043831f6f7a210240ce5d76729d7214c6bd806bf4e4df863,2,FALSE,\x6775d48c50acfbfa0d0656f19818f5156536590b,4E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121467,2020-10-24T21:16:37+00:00,295,\x5add2175748714c7b7cdf47a38167bb474eaff8a037db61d20bb63f150621c2c,2,TRUE,\xa0b65f62e19b764f8918dc9b457178f6e1268645,4E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121487,2020-10-24T21:20:55+00:00,239,\x9225f8a0d3f2485a09960e6f72c1b19ee0176d7301d3b2f6eb7a72f2c99d183b,2,TRUE,\xb46b8789b84f0f989b61cf3ddb205915917d8de6,8.809E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121487,2020-10-24T21:20:55+00:00,245,\xcdbc0d414cc7b71aba48f5d01fe81792f68adb5fab615440b20aa7d151ff91a0,2,TRUE,\x765cba83a9d9adbdaf166cfdc341aa75742a306d,1.2549E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121503,2020-10-24T21:23:20+00:00,86,\x45bd0f404f1f263089534272e147255d75f3d40001094a2f6dfd0ca686acf8fb,2,FALSE,\x210a7ae3a6a53a04cdf43f6a4e5428221c63cc5a,1.51678E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121515,2020-10-24T21:25:25+00:00,257,\x759b97e0113ba3776ec69062bad03924ee9007592aa1befff243d4d4331b1604,2,TRUE,\x4dae0fe47573cf875fda13da3d1cccec73c7297f,1.0011E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121517,2020-10-24T21:25:28+00:00,202,\x32aeda30190a64636ee32dfd515e73dc7b7f7656282bb8ded1d917c2a7c3bfd6,2,FALSE,\x23a5efe19aa966388e132077d733672cf5798c03,4.76E+23
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121538,2020-10-24T21:30:59+00:00,216,\xd7ab21657fb8119dfdec9fafa61927540cfe7c66767084a0e3a5aaec08533da7,2,TRUE,\xcf460fec0f1552b44a72fb5bb237face63227f47,4E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121642,2020-10-24T21:50:49+00:00,156,\x3fbf481de96b89559c16ef625cf35015b85d54ebdfb8148db9a27f5830eabc00,2,FALSE,\xe0a522d0736b252dba26525a870ef8d5a3a7db1a,2.58E+22
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121679,2020-10-24T21:57:17+00:00,240,\x75f7c9d5a382a8ab0a1fe88fa3554ed4162cb2827ba70c92f640ce451232eef1,2,TRUE,\x0fe149394fb699a1426add0542c7c6021cc65e10,8.00621E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121696,2020-10-24T22:01:36+00:00,236,\x5b1910c1272ecadbc359f1273a5655015ddb4b3328f1502822d0cd362fbe92ff,2,FALSE,\x42725a485c4dd073a3c15895c216acb15872abb8,1.40E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121765,2020-10-24T22:13:33+00:00,79,\x4b1056f5b7805dd371e83d1747d07a5328dda4fa16be8615d765be1c582ca0c2,2,FALSE,\xa0d86993bf9593a9186c7f022e31bd0d32808bf1,3.6114E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121851,2020-10-24T22:32:28+00:00,205,\x14e1d6d01c597dbae887451300e9141213a50837f3792517ddcb7eabd28b1621,2,TRUE,\x837d79b35982c7cdbcf53a2f181169ae47a460ec,4.26654E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121860,2020-10-24T22:35:03+00:00,52,\xa0b04140c7e2dc5ca27cdc2896f2b44641848cf6f5457e993e887a435210fd53,2,FALSE,\xf9f80337bf4c3881fe93180a34adf4cf32a779d8,2.38E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11121922,2020-10-24T22:48:04+00:00,61,\x599dd64b220271b84b22efb5fa0b3231c2def73338c7a1494a3a7f116c776c12,2,FALSE,\x2533321a436578c60a176bd7cb0f9b2590a98ea1,5.31E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122014,2020-10-24T23:05:47+00:00,59,\x6fbc846bb62c28919a6622a18cfb21d89c1522be7d6e805e0db640722c866ff9,2,TRUE,\xf6b7af3eaed85198ad9c49353485d17b54988e7a,5.36575E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122261,2020-10-25T00:06:09+00:00,213,\xa47548706faaa033938d60620ff6d24ad737cd867bfbb07c8b697d4373ecaf01,2,TRUE,\x85fed89a09dda82e18566480fd4bb03e69a1f076,5.00355E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122282,2020-10-25T00:10:13+00:00,156,\x7b5c51f35ffe4ff37f1424477d394f2770a8c381825de9c4128a88fab7aee4fd,2,TRUE,\x93b93ff0cc7c90b93f0c8f7a223d6e32476f4246,4E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122317,2020-10-25T00:16:42+00:00,284,\x910f24035c3a3afdde1f6903972f58857f2ece36d20738efecba0b85e16fb4ea,2,TRUE,\x7c8619b5e95bcbf42752d3f2fd297c2afb4a3b80,2.33881E+17
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122332,2020-10-25T00:21:20+00:00,269,\xabe079d103cbfbb323cae6231b0689846055707db2c833788530b14beea84008,2,FALSE,\xa9596e4eecef8acd15c7919f4304953dc32419cf,3.58965E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122420,2020-10-25T00:43:06+00:00,130,\xd43db1ecc93aac8a6d8dd27074d366206a0e30658feabd5951581e7d699e0796,2,TRUE,\x8c2d946cfea1a6eed4c79b12ae1ef01f0a100507,2.03006E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122458,2020-10-25T00:51:02+00:00,102,\xdd7d661136f19ddb9ec0d130fa85e3bd48ac8d8ae551fd08ee5f8e5830ed01be,2,TRUE,\x54e4e6ec6b14732241d0d11f9140fad10d471025,1.23716E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122591,2020-10-25T01:17:35+00:00,253,\xe059ba1db032e5aa3ff9038c4dd1a79e97960d5b6b16324f300c401881659bcd,2,TRUE,\x4fadf1dc1e544955382287433b660531c3232e0b,6.54775E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122704,2020-10-25T01:44:44+00:00,41,\xcd392518d1635897930590f13402374e649645b92bb8f38721f162c4cc189daf,2,TRUE,\x1beb3d8d1f44f1a0bc199d63567fde450d2eef6c,1.45192E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122847,2020-10-25T02:20:49+00:00,7,\x455c3cdfae06910e06783e2fe083d3937844ca46d390f4035d2e00c03eece467,2,TRUE,\xd4fed193afda571bb2fab9d26fde9ef8054a07df,4E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122866,2020-10-25T02:24:31+00:00,216,\xccefb33fc7565566a63c62158b439cf35c32e24f081b73b9dff8dcacb31b2dc6,2,TRUE,\xcb31f7f4cdcbb9da40a38e457204a5043db53c5f,4E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122873,2020-10-25T02:26:06+00:00,176,\xd066200188d8a599f36fcff04f73bb4ce129cc1b1ea5992750400b814be71db8,2,TRUE,\xdf5e61e7b0ed5e489263a182ce12c1aaf54cc89a,2E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122924,2020-10-25T02:36:40+00:00,93,\x67046c587388a7b09794c454c0c2668767bf8faba0156cfd3376744ff89c2034,2,TRUE,\x2071ee7e947ea0d6bf1eab41605f8271808d9325,1.58014E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122969,2020-10-25T02:45:27+00:00,21,\x6e2a477811edf3124789a4cf8bd90823f2bd8cb8be3834a9b532417c7e5df6e9,2,TRUE,\x5b3cf487751f9fadd46f8f030acc093ef38fc8c6,2.3712E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122978,2020-10-25T02:48:31+00:00,126,\x95f4d4b8892889b29a5c7eb3341fc62c2152f8c066d676dcf0c4276963cac86c,2,FALSE,\x72cd919413980415345928f53f3ee09048b0fa19,1.50855E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11122987,2020-10-25T02:50:59+00:00,110,\xdfd753281646088bc335d8e4c4545379c89aee551221aace33678ca8c62e66c6,2,FALSE,\x5d71635d6a90fa60f506daadb687e0a389460cbe,4E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11123001,2020-10-25T02:54:26+00:00,67,\xe9bdefd2524e46e3cc428afe1edeae2f25ca5501ab39a4000f78a8eecd6a0f1b,2,FALSE,\xf6bc47e36b7dd79d21a006470b20a156308e45eb,1.26E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11123051,2020-10-25T03:06:24+00:00,283,\x365a31638af76a9000389dd2c93ad947669cf5d57f08d7b7ddb89426af4aab92,2,TRUE,\x6eee796f80dc191dcfb69c1db8b5c8d37e06ac1d,4E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11123476,2020-10-25T04:45:16+00:00,294,\x91be2d7bd037e2d789063fd490c036e7016c1c638e61320ed927d388ebbddba0,2,FALSE,\x6d244effc05e61d26fe1219c4e9fb3dfe24b7d7b,4E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11123682,2020-10-25T05:30:33+00:00,102,\xe018879fc3a677c93722f8c7721ea5a5c722af15d4a6500b48489a080124aaaf,2,TRUE,\x51fab80a5296672dac1bb18e378d8dd81ed80d9a,3.00E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11123705,2020-10-25T05:34:48+00:00,89,\x592d85692be8aa96981c13d467e53dbe38e3d78cd1a6ce1fe662d2117d82849b,2,TRUE,\x35731d8a7d9cca0e4c885ed9d4367233746bd757,1.19473E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11123821,2020-10-25T06:00:22+00:00,226,\x9d99c3a3333cc8dea95b730964f381fede6ee1f7b8dffdab9c52ab3a0d452f13,2,FALSE,\xb28397e0e9a9cd849a30af694f46765310274af5,8.26E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11123942,2020-10-25T06:26:05+00:00,16,\x663f3fd6cccb026f4b4d5974ccfcb556826f6fbc3f27e093382cd3e2fb394be2,2,FALSE,\x4901818446551c288b0c5271526c2f73cab02a2d,4.01444E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124036,2020-10-25T06:43:40+00:00,299,\xe5c7bddad81cf7b05189e599a2faf6650cc270d6445af2fb4028680d341c3fc4,2,FALSE,\x2fcc020f72e5d2edd2a24d04f3dc90d7fdfbd1dd,3.11E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124056,2020-10-25T06:47:23+00:00,270,\x00ded4d710eadfa614eef557971c9de399bd9e88587107f0f6a2a92f612076eb,2,FALSE,\x2a3b2c39ae3958b875033349fd573ed14886c2ee,7.57342E+17
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124155,2020-10-25T07:04:33+00:00,78,\x4f8bc0313e29a82765d0723923fb7b66467af798287e213a1fe698d55951748f,2,FALSE,\x185b2e4a73a8f46404db43429831948c9c0d10bd,4.7753E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124291,2020-10-25T07:41:06+00:00,161,\x142d9935f6d2455e91fbd81e7c044836351ff44b786644bb4e0263eca0980d76,2,TRUE,\x13ecdfe02340b23ff482bc5e1bf781a95f1f6def,2.70939E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124404,2020-10-25T08:02:19+00:00,224,\x7a2cd35de1f153eaf3f73641cfada48e3b96f56a19f261899008c95e3f120c07,2,TRUE,\x876717db771af232c34a82a30ffdbd4847cd8f98,1.83773E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124470,2020-10-25T08:18:38+00:00,358,\x6a11fb9c799c05df69decc444bbd2d8bc3829657cf980d8a84eb94ee8494ed26,2,TRUE,\x9e14a323611562069b92522d4b57757883c191ff,1.4856E+14
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124490,2020-10-25T08:23:26+00:00,284,\xd7dcf6fc09637a41fee02825ff17edc94f27370680f8c9c60a1c4090e4fee4a2,2,TRUE,\x085a3923e88c33fae25d6b072a2215cd66eac1a1,8.451E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124523,2020-10-25T08:30:51+00:00,138,\xa46eb9cef65da70ba196622d75852bb161eba3927756a865f2105c086c56ba22,2,TRUE,\x18016e62c26ffbfef1467e071894a6abdf51cf12,1.2E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124500,2020-10-25T08:26:00+00:00,136,\xfc471c67462872b957a13a61d3ffb6f8080d812264427701fb137d193e0c09b0,2,TRUE,\xe1dc8cea0bec8a0638e4dd26d9092edab9f60f9b,7.60138E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124671,2020-10-25T09:04:57+00:00,169,\x0d4c098f5dcadec465cbee7633abb1c42a5149ff4bfc8f5924ae79ceac134fad,2,FALSE,\x8f45c2d94e9fffde3e1078259bbc5a211be8f5e7,6.83E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124825,2020-10-25T09:40:44+00:00,226,\x1ed36f115c26e3b68e6add8b2d5910aa502c1372fe15b09b8df0cfcbc55edbd6,2,TRUE,\xb685062ab8ed196728c5e642c9cb7c63bc394c58,3.27E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124908,2020-10-25T10:01:53+00:00,158,\x0485bb507adcb1538b5b5198e644f2eab48741c818144359c79fb85ff3ddbea9,2,TRUE,\xfadd17ca17a853cf2716f7475fc2dbadcdfd8cc4,1.26456E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124935,2020-10-25T10:07:35+00:00,230,\x618bfa8501ed9a631fa1d65c579f5a0cf8a0d9fc9e9d3bd324ebade706d5959c,2,FALSE,\x4a2c5a0af8b29cd5fd8eb1d02a83150a3ee10488,1.00E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124939,2020-10-25T10:08:19+00:00,124,\x3325505f247dac7a1b422a80523ffb75a9fc4750fba2984c9827095116f02a7b,2,FALSE,\x11c2f7c0af155226bfaab598feaef77796ec41e3,4.14557E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11124972,2020-10-25T10:14:39+00:00,118,\x3afbfa3e4bdd13a0286d749b09746ea06ff906aefb420da6503bb541afacf82d,2,TRUE,\x5cd3f55a8ca2598177c79ec962914778dc2ab060,5E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11125026,2020-10-25T10:27:18+00:00,24,\xf9da8c1bee25a0510bf1a4b1c988fc3cee9747a14a9e250a7cdf370a2af696ab,2,TRUE,\xa80a4300b6e3f91f9eac799ddd8fdce7192e8a95,1.01015E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11125153,2020-10-25T10:52:14+00:00,269,\xa3a683915bee984e2f66f4d08d73ad6795adfc978dfd50d8123c9581670e0af6,2,TRUE,\xe2dcfb3621fd1970b4289f1f8251c6d1efb9d0af,6.19196E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11125171,2020-10-25T10:58:04+00:00,310,\x4b9136203eb6b0cbe438bb87fa428e499237568923b8ad124fb252f8b5f5311e,2,FALSE,\x9d41eccedd6911c60c523d528a326f0dc2b59f4e,2.20724E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11125330,2020-10-25T11:29:56+00:00,237,\x62855b81cc932ad64558751cdfff0d3debbad4a1bda2715965109a99953a5cc0,2,TRUE,\xd3a349dc7cbfafbee996528ad3c3839940786486,5E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11125382,2020-10-25T11:40:57+00:00,65,\x832d132ab5ca0f8ebee80f2fd041dfddbfb7a04b039f99ee9205765fc591b67c,2,FALSE,\x63c410a066d5d12217b713ccac5f600a06ba45e6,3.08314E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11125419,2020-10-25T11:49:19+00:00,237,\x7148a11064960eed3356f287896dd887cbf4cdedb4757ab4d8b7dddd12ca70da,2,TRUE,\x2abacb72f6d24e87c81b2211a61cba9f41a20200,5.97551E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11125421,2020-10-25T11:49:36+00:00,62,\xfe66b974fca8ca70102e86d91fc37854ce08477dc718edbc0e54b7d96ebba018,2,TRUE,\xc51447ad3b831dfc5603b92bfa46a06637250851,4E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11125527,2020-10-25T12:12:05+00:00,320,\x6fd6a90f26ff08aedaa6156089805a3d32069bb4357fa46dcf41a33895486305,2,TRUE,\xdd453ed784998a6fc9954b822e18665f49b1a229,7.34522E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11125633,2020-10-25T12:36:24+00:00,257,\x64493fb0820c31e6c10ec8d7c5fc6febbf97bff351bc70a3f7dd8626bf95aeaa,2,TRUE,\xe880f32e33061919d09811eee00ee94392cd4fde,8E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11125674,2020-10-25T12:45:11+00:00,349,\xee839c11b068faba8b05c4c01e1c59610eed179c53d33ec0b5c89e67c3c32adf,2,FALSE,\x596157f99e6b5e8c292581620883ce202f3e3092,6.95666E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11125932,2020-10-25T13:43:52+00:00,263,\xa183b35fb9b4b3b77b8fe2f38bba79c5d4a7ceaac7cb37f6f9999eba0096b152,2,TRUE,\x96db8b2626b7d1105e3e404ac78422768be108c0,8.47E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11126012,2020-10-25T14:00:05+00:00,170,\x3e0cba1cd4d1656d7224aafe37a83430060763117b393289f594b64053d909c4,2,TRUE,\x870485c276157aee5660fcb67585c34d2ed3b506,4.35E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11126116,2020-10-25T14:23:48+00:00,84,\xabef452b3f8bd240fb4430777515af94f61beebab8af81a083636182947bc579,2,TRUE,\xbe9b3933ecc52fba404448fb02975825b0cd341e,3.27443E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11126151,2020-10-25T14:31:28+00:00,151,\x1d5d41c7bcae2fa107311354becb3c42c49df2d5fe9ad3f14d89d4937d56e99c,2,FALSE,\x17e08f3489a24cfdcb952156413b13b43e509d25,5E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11126310,2020-10-25T15:07:27+00:00,48,\x1e8244c576e08e7296038002ca01ae8fa7e14d6a44cca4f77f1c2fa98d4a9749,2,TRUE,\x0521c7212c72e7fb2fbeb9be54bc19c5004bee47,3.20283E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11126379,2020-10-25T15:26:36+00:00,175,\x45f71529c731728b12e4159bfd326b2fa14719546a7731901692b02f19916755,2,TRUE,\x170789528a4b2e035fb1d0b4867475aa8c7466c0,1E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11126521,2020-10-25T16:01:16+00:00,240,\x58d095c5e8016c72d8e5217f8a2650277452f9b7664079700fb181de6eeba8ab,2,TRUE,\xdfdc274d86351ecae8964a66625e7d930fb80a98,9.57233E+17
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11126544,2020-10-25T16:05:06+00:00,235,\x057fe53bbf68783eefd0364e2596016674a372ed660b1b08ca404dc0c71d8dc0,2,FALSE,\x206086773f541a810d91bba403b86cd473e39dfd,2.00237E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11126634,2020-10-25T16:25:52+00:00,221,\x744b8a4f44d5398052c4ccce209f7fc2c57f56398532a02ea9bc223c33c22e1c,2,FALSE,\xed44aef74a7e2b73ddb272fc3da329a701ce5a21,1.00E+21
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11126962,2020-10-25T17:36:11+00:00,152,\x9ca23f51a344aa08734c79c7290657392ca2972acae3fd11c978c58b9b29a029,2,TRUE,\xb83c28f8ecdec14457b4e53d051635546fd2a20a,7.26601E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11127099,2020-10-25T18:07:15+00:00,55,\x44d3e18fbfbc7f17c41769dc7fb95777ddfd26588830cb354be73f81e0531507,2,FALSE,\xf8504dc135581c4b7181d04cd047ee34be80d028,2.33895E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11127116,2020-10-25T18:10:30+00:00,310,\xbc87e46cfd66924810e5609cac430d9ac91b271abffe6d4384fe4bd9c272fed1,2,TRUE,\x372a36fa4cb634a7cb7ace0f5b1ac114c78ecd77,1
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11127134,2020-10-25T18:15:47+00:00,121,\x24dc10a355e14fa44306ee6d2b35ca7ef90084378f525977cb6985466bd7b29b,2,TRUE,\xb82a2e4ff5a2fe391093f1067406963606a31fda,1.87511E+18
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11127137,2020-10-25T18:16:07+00:00,291,\xf34942fab6709229a10cb0215e84e29bdb3ad20f007e68da6f54e60304a9c751,2,TRUE,\x85c0c09570c955f6e07522e9ad6041716cbbb7fe,8.20867E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11127173,2020-10-25T18:25:17+00:00,160,\x98fc6c0502c26f3ac4437d81f30b5eb5a7892b673704cdf9f71f9762ff2690b5,2,TRUE,\x7d02ae2e1209e0261c7ca01055b43f46da047288,6.1995E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11127209,2020-10-25T18:33:48+00:00,190,\x4b6e279a34d40752852e4ea7f0ee0c6aa97a822bca777114f06fcfa0910f4054,2,FALSE,\x5e25c391810ee5bc705c87fb51c368612982d57a,3E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11127210,2020-10-25T18:34:11+00:00,316,\x1f82127e4649f55c2398b565b8bf561514c656aa5cc1b22e3e29cdaf3e0df6f8,2,FALSE,\xf09bc8283e32ac113d5fb06b3fb1bf57ff39a494,7.98532E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11127296,2020-10-25T18:55:02+00:00,271,\x5ba84d53c7d2a7d9daa2dd6aec8c743a80fc64f37c065b0f342509c2d97cc053,2,FALSE,\x16598e250bc89b6a5f0f81942cbde8f9fb42babc,3.68977E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11127526,2020-10-25T19:50:01+00:00,197,\x87d876d916777b1c7da9ddc5f2afc31bb0b5711a1c82616477dbf6ce8620b84f,2,TRUE,\xb37275ad35720f0d5db9f597eda8d4b89ee09dab,2.04221E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11127551,2020-10-25T19:54:59+00:00,49,\x84fb03d4abfb68c779add3b9a9cab855002930854e5875d53b3205d43e77e3f2,2,TRUE,\x46678f91bf0d7beeba5c03552481c19903232161,2.09802E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11127631,2020-10-25T20:14:41+00:00,268,\x785d8f6bd8cbe3a1339a19e37e86f535aa3dffaabece01f2524a39fd1a55c4fc,2,TRUE,\xcf4ef2ed078f7115ca0dd4bc9294d97e774ec38a,1.40039E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11127647,2020-10-25T20:18:29+00:00,114,\xbf03215eedd7749750dab4b3cf6f46d76fa5372fba31bb690282cc1ae35ae29f,2,FALSE,\xd9fdd7314cc201bcb3a1a5455b4c458a76eca718,5.87348E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11127680,2020-10-25T20:24:33+00:00,223,\x5fa86b34b8bb452820a024e9ef51a5e70163772763afd85a89ec9662701ab9cd,2,TRUE,\xdd0bab4b3a2859eda6916ca91ea4450cff47475c,5.00576E+19
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11127876,2020-10-25T21:02:35+00:00,77,\xcf1bc0de9d8947a5be77906cd80f93f88c36683625a2d9968dd3a265bb4424d8,2,FALSE,\x188c30e9a6527f5f0c3f7fe59b72ac7253c62f28,3.65E+22
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11128006,2020-10-25T21:27:52+00:00,85,\x03de6a9125d99231176f10890b8f80f951d8629bfae038026f9577ac4a557985,2,TRUE,\x5da68351bd082abda73e42ac981db51d9364fe69,1.26471E+20
\x5e4be8bc9637f0eaa1a755019e06a68ce081d58f,11128007,2020-10-25T21:28:09+00:00,254,\x7cf1fda4c4858e9ec1ad5033ab271a831b97bf77cc18ffb400166bd1c7d7db2f,2,FALSE,\x1bd32a938114ee00484336b6fedcc0b28bddf739,2.80874E+20
