contract_address,evt_block_number,evt_block_time,evt_index,evt_tx_hash,proposalId,reason,support,voter,votes
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14736126,2022-05-08T12:39:36+00:00,47,\xd739f9831d10157322979f9f9fc66260a301b59a6e78fddae41c861a103f0444,18,,1,\xb7919ad276b1e77e29b8ae75837517a1522f8d0a,5.15E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14736161,2022-05-08T12:47:14+00:00,71,\x20a90e0decb096cbc85672ef79cc5a9e3f45657671a5f89900b4d0ed4a3772f7,17,,1,\xf5df7f94806fa50d6a391fb59fa68d751fafa293,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14736232,2022-05-08T13:00:38+00:00,91,\xf573fea8fdd0782081a9851e77cabc8eaaa25d254e2127d49dba6218bd92cfb8,17,,1,\xea2995766da4eacf5e77178faf26b207e9cdbd63,1.8E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14736284,2022-05-08T13:10:43+00:00,169,\x13b7d038f0af072e2ef7e4e506106ae180cc47268fef087a1890fac4602ab333,17,,1,\xf2e71c115153c771f216c0ef4328792217316e9f,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14436150,2022-03-22T12:35:30+00:00,305,\xcf2c8351a10b10c50a4dd4e6310bbd2715cbd314b282822377b55fe5c1672d72,13,,1,\x402cfba729a640289f60de1382b86bc9f038fe82,1E+17
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14440525,2022-03-23T04:49:11+00:00,113,\xfd06b364fe9eef1a482fd59f6aac8d577c0547a6c03b13cd1fa82fd5b203bfce,13,,1,\x2662c3eae22d15e4e740339f3577bb0c3e1820cb,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14442418,2022-03-23T12:01:27+00:00,177,\x825b8233b6fbb77b617cff6d0716b2c3f0b17a9c9aead8372d54910662fd922a,13,,1,\x29a0f7d68d3d3f0dbfebc4a526f62f50e3b6eb63,2E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14467072,2022-03-27T08:10:49+00:00,316,\x65c3af49615c8996a92a406ac3a13dd1aca00f1c3a278e8479ae951b5319af8e,13,,1,\x4c8067db4933e00e9b7638d3d66d2b58181887c1,3.06E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14467253,2022-03-27T08:52:10+00:00,186,\x9965576de28c20adcbd39dd51a7be159e293504959495249fe136df01a4873aa,13,,1,\x7a4318aaa97227eb6c5f3b063b21b26080266bd2,1.1055E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14467344,2022-03-27T09:09:22+00:00,543,\x581a3922f4cf3ae03689c0e67f35e005f79ec36251235a4bf5f1349c7878f620,13,,1,\x3266424c9bee709ef24965b0ddfdc504cb382a2a,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14533973,2022-04-06T18:45:32+00:00,176,\x3ce5dc6c28a7e9351c04a51e941eae06037b65c958f54337f6be6f0e9cd25182,14,,1,\x13075e264b96173be15846381d7c6b37a72c712a,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14533989,2022-04-06T18:48:15+00:00,94,\xa704ba014855b91b505513db4a5fc83016cdc10913d67447df6b15a0be5a0394,14,,1,\x68f4e788ee26c0c6178bb6c319d8645e5e74a1b5,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14533989,2022-04-06T18:48:15+00:00,104,\x5bacb9bc047afc53aeeb1a34ed13d4d6c2037f13b486eeec383b3f0ddf27a677,14,,1,\x79930da3e4986eb1c18d26ee53f8c28c626e6460,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646283,2022-04-24T07:56:08+00:00,298,\x966a77be37c741ae6fe66229059342af34c1bdbb7a804592112e1dcc7e5947bc,16,,1,\x8f5ee64714ed137e7990457e8457c7b1ee6900de,2E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646346,2022-04-24T08:09:37+00:00,42,\xac08ee61c581c5986c94a86049ed1673d335c854ba3600eb036d1e9e9cc70522,16,,1,\x424cef3d4f913a09db08b2c3ccb076830a3581a6,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646374,2022-04-24T08:15:13+00:00,71,\x39576c8ec9f420326a35ff93def90de6a4f71eb3ee9c55b2be80305212b51fc9,16,,1,\xbd2e9456bf98e9a648cad5dc57cdb441d06e6068,1.17835E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646383,2022-04-24T08:17:12+00:00,226,\xad9b58a574fedc1169f4cdfb46586049ae89d8bffe2bd9cb945fbcd94a4c26cd,16,gm,1,\x43dd14091d6769db1a14873506132bbd7f04d384,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646396,2022-04-24T08:19:12+00:00,76,\x8afcdf42d47d2ecc4680e7a02089d6a1b6a8465307d36cf81c5554ed09287c7b,16,,1,\x80efce5d6036939b4de97774e10f9dea10d8ec5f,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646396,2022-04-24T08:19:12+00:00,77,\xde21a3b5df4fe753bf87d9fe271b5fb32ee6eb46069343f9e54bda331ccb245a,16,,1,\x7b5c25392b366e0a8f864eeaca6780d300ff2ba7,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646396,2022-04-24T08:19:12+00:00,82,\xef9a211991a6b7aba6c9526a2b523c8e01e46999c512e564ef49b96e7efb943b,16,,1,\x6e57dc1f583177b52957c8a5038a26c7b7cc4bfe,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646412,2022-04-24T08:22:34+00:00,341,\x2881cc057bd6ba2b84b02b71ae792a772f3b8feadb74b7ec03c9828af9f179d4,16,,1,\xe8ad7f1ae2d302bcdc7f14f616955182283c9f34,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646419,2022-04-24T08:24:50+00:00,124,\xa20b46b65dacaa0a862f8b55b2478bb33afb8c07a087481c0ae2bc226f6e1cb9,16,,1,\x2c7e6ffc2964f1d737cc77bd64449e6d07c4461e,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646421,2022-04-24T08:24:58+00:00,139,\x3fae2aeb30c538c5c9b364166239647d5a2d5d4974dddaf4ae4c99b982b6e184,16,,1,\xb00d51d3992bc412f783d0e21edcf952ce651d91,2E+17
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646513,2022-04-24T08:48:43+00:00,331,\xb2da3485002eb4d574eb77848969a698d028e8536d08f2b0cce7ae1286d1b4a6,16,,1,\xd1bc2dbb8ebc0707ed89499116040a3efc3f97f2,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646534,2022-04-24T08:53:08+00:00,206,\x2e33e18f78f4650111c2e53e29ccb5f668dafa8e84626c1cf20c134d87360f44,16,,1,\x481bb04f60dd1f7d6ec0a3611ed8023e618697cb,1.11966E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646567,2022-04-24T08:59:00+00:00,529,\x704056c7d68a312db062867040cbcc6927ac4025acbf42164c15f4ad5df1aa30,16,,1,\x2fae5777d3f82bfb935bcbc49db3b815302f6891,2E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646687,2022-04-24T09:28:07+00:00,36,\x0d8702ae34d40be6c19a412dce73f6f6a6e9fb97f7121ca639f8081ee9ba1f09,16,,1,\xec360a3b85a2229e2b9d0d965baa224fadd455fe,1.1E+17
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646687,2022-04-24T09:28:07+00:00,52,\x11c8e538e8878ee1d06fb013c610fe0904ad8b44aab223898c849667a6355441,16,,1,\xcc707819708a144713dad266f22836ee4379ffc0,1E+16
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646688,2022-04-24T09:28:30+00:00,51,\xcae84f69c3ab406d151fbc563e3abb0a18717b59e6446324c78a3bf22f778cbd,16,,1,\x75ca45395213e62db2906a1653f601072c63876c,1E+16
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646688,2022-04-24T09:28:30+00:00,44,\xa280d61387e3668c0da788e170027cb867ce38cfa1519e8f4b8fe46e8ad4c7e2,16,,1,\x39643f31647d78fe1ccfbd9b95c1155262a0f55c,1.1E+17
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646690,2022-04-24T09:29:12+00:00,48,\xb01a926b82fec9210d4ba087146a1ab076b8488cda10a2a120583c5de15f27bf,16,,1,\xf335baa6e6ad984150a8526238808d2bff69869d,1.1E+17
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646835,2022-04-24T10:04:38+00:00,174,\x1ced2642bb3daebc15cda72f7b6b07845ddf3075e12f60ceac787a629df62653,16,,1,\xea2995766da4eacf5e77178faf26b207e9cdbd63,1.8E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14647079,2022-04-24T11:01:03+00:00,782,\xfc2d7d4c327ae04288efe60cee639bbf36ddc873edddf635a5bb6d0e24f8ac69,16,,1,\x5af1fb858f0a9818c1c07a1e9f9861d2c660293e,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14733092,2022-05-08T01:00:22+00:00,446,\xbae5a869a437530d03f1049bc5ef276e95c1145b8ca9984c513a7ed8e3983d4e,18,,1,\x40bf04cd3a5d4e007927589729720fb0b77cb475,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14733884,2022-05-08T04:06:58+00:00,304,\x8efd4a753471f765edcba350ab928f3b928d869c3495a822bc544a0c06ea0860,17,,1,\x7e8b1c1037a10a7387268a3522a01e43ed8c8b54,1.01E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14734117,2022-05-08T05:01:37+00:00,28,\x2a43a18e739e12f6c4e0c42415704ea8a4d8162042fd21ec50fe5e507fc37f02,17,,1,\x593f602a471f0b9583441e1c1f0990e2d6234a5c,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14734189,2022-05-08T05:17:53+00:00,241,\x0abcda900db3ab037d7d53037b460cdc7c87d49c9a11bfa7904893621a9426a3,17,,1,\xa156f5a0ac91f31f6bb898c23bdd768305b15c27,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14734270,2022-05-08T05:35:39+00:00,233,\xa040fd6f93b1cf1db90d567acb068ecd6a41826b8cd09e40dafae987cbb9ba49,17,,1,\x267469ed38fdeb0d066323bccc94045f6a08d6de,1.5E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14734353,2022-05-08T05:53:13+00:00,80,\x4098aa5103f25f5ade93398654dcea5a50bdb4a27dfcbf80db1e7f4f431d504f,18,,1,\x588d2aac2a9f3e742ba223eb8089855474f4830f,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14734636,2022-05-08T06:59:14+00:00,327,\xd111de9f6915deb6a4b935dc11bacf98ca85df0e12e80282716cc22b80d326bd,18,,1,\x068db2a4655158bc61e6147c0015bd2c63b4cf08,1E+16
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14734659,2022-05-08T07:04:31+00:00,506,\x94214dce71e7059b98755d7be2c7b8885dcd44da6150fc5284b5b3a34f558b5c,18,,1,\x6bf3b32c6cd3d657f602347666244377793282e3,1E+16
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14734859,2022-05-08T07:56:59+00:00,226,\x89424162b4961c5c84e95423f669d2efe490fb31a11dbb977335af696f388d56,17,,1,\x33a74ed005785a83295d3ebe7e9fee647c3b4246,2.68996E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735166,2022-05-08T09:08:47+00:00,31,\x09cdc957a8c516de7ebfe49973f853fd44eb8d699d58617a6bd516b821d5b7f1,18,,1,\x3764c0dbfc05917d9509f965b31f9b5ad1fca77b,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735174,2022-05-08T09:10:56+00:00,124,\x30b118cdcc9456c6cfec3f479bf8bd591509418b387aa8b15654cc16066f43c9,18,,1,\xc7567d7fc3de4f83628bb0f08fce753a1f3b611b,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735185,2022-05-08T09:13:34+00:00,66,\x1b726664aafdc44e4c0e2fe63b151cc2e43cc984e52690e8b49ff365ed7ee398,18,,1,\x49d2038eace493dca83fafdf0eeb636be46d226b,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735329,2022-05-08T09:44:49+00:00,147,\x3e7bc759a6208d9fe0745528379cefae2a0598874b657311b048452fc348a942,17,,1,\x39f45cfbfb7340d095318d4ede9583d83158e9dc,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735329,2022-05-08T09:44:49+00:00,166,\x42996f15b36e939b005428c9582ebbec72793c3d7c9a3a3a9c5fa2ed756c3f8e,17,,1,\x4241557c033c14bd5219dabb31fb8c0da53083ff,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735329,2022-05-08T09:44:49+00:00,196,\x9ae674a8ecea2e3c3e1b5ebf2cb77f6f2ca4e391f67725ac617df9fa0ba4dc7c,17,,1,\x07e4e8066fef2fd448a7707106b264a4221cd588,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735329,2022-05-08T09:44:49+00:00,208,\x29566eca7dddad09196a06bfa35770db3bc6c7b1f720a2c9727974a2e0054a86,17,,1,\xa25a8071041a50acef339a7d2cd94fd8024abba9,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735340,2022-05-08T09:47:03+00:00,172,\xc5103b7f3fe67f6f332b4897a9c156d55c9659b01f153519743595bcc6a1d72a,18,,1,\x11d79ce73bce4c3a6928bb79720d0d70f6d1436f,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735340,2022-05-08T09:47:03+00:00,186,\x75e22e1a58d2030bfedd6336c4d1de299070a938d7367486c535d6f9bf6e9472,18,,1,\x329a7abf78f3c0dd693c47f787676b9b85b31dad,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735340,2022-05-08T09:47:03+00:00,213,\x53e1142fae24e1ef4ee524338a79e32ac69cbf3b278c1abe08a540a8ed783a51,18,,1,\x843e5f160bc7300e9db5f96eccd20c80d27cddc7,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735340,2022-05-08T09:47:03+00:00,235,\x04658777bd3c2390ac06c2ca69f6a05b64c04e55f90bf9faf29a7bb783c0fbe9,18,,1,\x8a49aca504e545679e77b1bbeedf4ccd16d63663,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735387,2022-05-08T09:55:50+00:00,270,\x5727fac955306a15995fc8083b89d1fd33af331c300ffce6d0137f029317cfdb,17,,1,\x5e1610784f0b8c1cd1df8170ec28a59e94cb5c0d,1.0943E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735474,2022-05-08T10:14:45+00:00,347,\xebf68e915398bd2db1d3f9f31d7495c8671a68b0b2938c0a1a750d147df2c018,17,,1,\x5cae86ce1d4b6d603294136b8dcf162061681ae8,2.42534E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735608,2022-05-08T10:44:09+00:00,223,\x9c63e375f81aff0048cbcc0a0f76dba342a4ad71ea1b3a887d271bfc00ad1f11,18,,1,\x5b416cba84aa463bc7c85a3f683437a64abbc5c2,2E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14436151,2022-03-22T12:35:40+00:00,430,\x7cb2287cf384b32f974dbce5d3dc917308261c93576617cd865513598b3d13bf,13,,1,\x529da082e11edcc410f99577f6668994b794492b,1E+17
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14440525,2022-03-23T04:49:11+00:00,125,\x9ab3436f4c2451cd9cac341fcf13c975437f332d87a055ec7588a9bd6ac892ca,13,,1,\x0e2c6ef85d0e8ec4b760e59b79d7180a58a18c0f,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14440598,2022-03-23T05:06:15+00:00,35,\x808e9f61254733c525630407ceff768cc966819f152dedfea7e666313d95337c,13,,1,\x52a89f443ec51c8d194f1122b0bf0bc9a68d180f,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14442423,2022-03-23T12:02:39+00:00,312,\x506dc9f7ab42f572d8c88e5da156a9df121ec195d21e9c78ef8e948a469ca9fa,13,,1,\xdc6c5c7f82add22d675810ec8d668ef42685c72c,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14442450,2022-03-23T12:07:00+00:00,350,\xb6832d36447d22533d642779a9f584b95f14b048f937a4bee3d51d5d24250835,13,,1,\xdd47d3db30809a107c1dd59417a61230458d278e,3.19407E+16
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14467073,2022-03-27T08:11:06+00:00,510,\xe7dd59bbbc76b33f4820e0548c0705ece3464ee27ebfa43aff1eebf874486291,13,,1,\x4dbfce0d1e297524631b6a26852572380cd56aad,5.02E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14533973,2022-04-06T18:45:32+00:00,181,\x7a7240fa1b55403fe59595e3f039903e62177cf4c3ba2a87d2a908b9d44580a2,14,,1,\x170af212bcd8c5341bbbf287ea557b0ac9611cbc,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646283,2022-04-24T07:56:08+00:00,361,\xf158e7ff13e97f58a36cafee80c293c6f2659466943c0abed0b5807a4bd6cf63,16,,1,\x83db1678abe5281ccd960bc5c3eb5d5761cbd5fd,1.13043E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646357,2022-04-24T08:12:32+00:00,107,\x7a7f0de1f1d0662cb185dd6afbedd6c74465578d388d9b0414b8d736d592c6a5,16,,1,\x83f4ed64d635119edcb539f5de1bc192de3d934a,1E+19
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646375,2022-04-24T08:15:17+00:00,64,\x0aca663d525dadc1944ddbecb3825cdc46774ccfd9296c012911d79a78639e6c,16,,1,\x5d2b6defe8799c7c65f53f26ede59e9464647829,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646415,2022-04-24T08:23:17+00:00,172,\x1a72691d04fb34b3797b67e3d9d14d6472acb8f90ebe809f9bd804e0b8561770,16,,1,\x4c5977739191ed70866877913e75bc3505addb8e,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646568,2022-04-24T08:59:36+00:00,110,\x0c48ffab22e49eace8dd1823891a75016bb9fb80926fe76fa686e0d43a639749,16,,1,\x9c32443ec5b3c3604e2d29ad1d41f8d3a859f278,1.05E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646687,2022-04-24T09:28:07+00:00,30,\x11cd1dd6aa56aade798a1c1909c917e2285dedfa2a73bc453756d06b24a89421,16,,1,\xda428be4f8e0ec294fc0647690073895f406c659,1.1E+17
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646687,2022-04-24T09:28:07+00:00,40,\x3c40f366f1b9c7d80077db46e125a47c0d0fc801e4771c4b32345ea5919d8a08,16,,1,\x016d4da7c7cd614cd50149a373873ff090b9782e,1.1E+17
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646690,2022-04-24T09:29:12+00:00,50,\x385233943509e1f2d64b87278eea5ec2f9fee34b25d1c5e6bb4127bc2f74bc9e,16,,1,\x973c7026aff6f21b8df1d8228cb408c06ff7c7a7,1E+16
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14646847,2022-04-24T10:06:28+00:00,2,\x53748985f357cdad9e7e4a1a55aa1f47bdcd0974e4da803270c1f8b2b6e89e25,16,,1,\x7f2efd53dd24470f8e2a6ce45d34fad736ac830f,2E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14647079,2022-04-24T11:01:03+00:00,779,\xebafef95e185c0fe9524169b74340dfa5e5a1703d29000ee95c5b51d480c9161,16,,1,\x89880ca8295d08e6f9705ded70f111002cadc137,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14733096,2022-05-08T01:01:40+00:00,259,\xcc036bd51016cfc897f880dade39850d1b11a14df1a73fa56789c30c9c6a52ed,17,,1,\xbc15994ca18a057554a630dee464b701d5a4644a,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14733102,2022-05-08T01:02:34+00:00,364,\x8bafeacaa9a2dc1771be6aabe6c5dab2e90bd1706485ea58ff0090c5f83e26e1,18,,1,\x8408ce94ca8cdcf82832dda6704ab6af1ce38cf0,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14733164,2022-05-08T01:18:27+00:00,553,\x3bbd1f651355b56b9b7ede2e344a620cc04df47a11f7353e4b66e601ebf3196c,17,,1,\x159b7810d9bf54ce1879173b1d84e468f0cf4cfe,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14733889,2022-05-08T04:08:32+00:00,276,\x53eb06ce35c9ee45d956473168f8401c0b9004248e371476bcaf9d261232b5fe,17,,1,\x3ff61e1830855cb2664c36b28e1a6ea4e3458917,1.01E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14733923,2022-05-08T04:17:09+00:00,206,\x0b984d4a39b9a253c3799f561fe18ad42acd32daa3ab0344dbee7a680de07ef3,17,,1,\xb523e4f5a025e1bc360ec535bbd10b109a7eb0ba,1.01E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14734193,2022-05-08T05:18:31+00:00,185,\x26426ffdb3f1790e23a8fdaad0252bfe63af33578d535094daca0f40404609f4,17,,1,\xf75ca895e308322b949d861c0b7aaf90cd9470ec,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14734353,2022-05-08T05:53:13+00:00,56,\xfbf8bb75e03081c9df840b09785e0db5757df2f55a33ed5d7b204c11224c3106,18,,1,\xbab208c26a9ffe0065f410d9ed3813bd128dff50,5E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14734636,2022-05-08T06:59:14+00:00,331,\xe17517e90a7fe54fd1df64cd2424637fca23240af04424e5ffce546ea29c2cd3,17,,1,\x13ac0d7bb293163922ca296a0c3fb1b236c815f0,1E+16
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14734863,2022-05-08T07:58:20+00:00,231,\xe1e012f9f3e82d9898ff56f86f8edf358214d1200075d1d2e6caa1e4d2e6bedb,17,,1,\xa197b23dc701378e1f3149abedd29542c084ca62,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735174,2022-05-08T09:10:56+00:00,125,\xdfb45b3ea16970ffbf2564fe656a2287664a4fb51603145a06a5b17e7d91d93b,17,,1,\xc7567d7fc3de4f83628bb0f08fce753a1f3b611b,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735262,2022-05-08T09:26:49+00:00,31,\x700e7d554a1511e9c2edcfa950d0d1ea9a2b025d76f8cab072b7fc352045944c,17,,1,\x4f7b076d0fcc7641eb968b4bf9983a830699d92a,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735263,2022-05-08T09:27:02+00:00,121,\x13616b6679dd74e15636b4072b0e651dc083ef26f9114fbfeb3c6d0cf0180160,18,,1,\x4f7b076d0fcc7641eb968b4bf9983a830699d92a,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735308,2022-05-08T09:39:43+00:00,99,\x26654495f9aa65bc009824d4d70f80098e6ba9b0dc7d6f6ce366a9c6339ffe15,17,,1,\xd27d1c505dd83c27f7655056d362ee01886094b8,1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735329,2022-05-08T09:44:49+00:00,123,\x39f34d8b5e1c6904c9ad3a5a96f25d41899cc3fbf9d73d3d68f73ff0d7c48d87,17,,1,\xaf727724987288a5cf104de118715ab291062d35,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735329,2022-05-08T09:44:49+00:00,140,\x6894951d5bf91c3354af91f60aff0ecf3a14342e2f8bf92792582fe4566099ae,17,,1,\xbefee83b0547c44749003ef42ea753c5a4eabfd7,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735329,2022-05-08T09:44:49+00:00,176,\x118fd64d00220539bdd9e5e1c95bda4357cecc1aaacb23be2761f332eae357a0,17,,1,\x8e80d10ee19ebd627f0ce7c58a7937563b26577a,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735329,2022-05-08T09:44:49+00:00,174,\x446e81dd32139402cbd5a0d7b07f20dfd76b88326cfc31a9336f619f689716c9,17,,1,\x22b5b949c5e9d690a2b8d7bc7bb46721b2d496a3,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735329,2022-05-08T09:44:49+00:00,198,\xc5df961f405a01ea9220c4a573fe71fd9f1b874f4823da47d61ea095f5d97708,17,,1,\x5eb77a3029f54426cb19f5828224f8be84092685,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735329,2022-05-08T09:44:49+00:00,212,\x4426c49f1871d85cffd05c30e594c5d86008287816a4947e1c137fcc53a1c725,17,,1,\x8a49aca504e545679e77b1bbeedf4ccd16d63663,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735340,2022-05-08T09:47:03+00:00,171,\x04b3d0e34f1b5614f34cea85046c34f8c26f9c6429a0dea78399a7bf9957912c,18,,1,\x2662c3eae22d15e4e740339f3577bb0c3e1820cb,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735340,2022-05-08T09:47:03+00:00,184,\xeb71b95472adb2778f161360c84e9a5001a18d3ba17087fc5d67ecdcf2e99cac,18,,1,\x03c855665161246a40a02869c7879f8d99683bf5,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735340,2022-05-08T09:47:03+00:00,211,\x5679e794a59376477a1e453fdae6100cb167a80182231842f836913d8003ed90,18,,1,\x6f30e28368f444182368069174df5cc1ed987058,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735340,2022-05-08T09:47:03+00:00,238,\xd8655e01360099f365789e14f56bf81a5c70ec5209f1034c58b0235ee3747366,18,,1,\xd88a949e95c4fae7b964beace86070fba5f6f88a,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735393,2022-05-08T09:57:15+00:00,540,\xa1bf49ba52dde9103b21ce31f1953d1d375b455fb862ee7012eeebb7accc6a51,18,,1,\xa63fce6b18153fff324741789b49b1f0d885b174,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735396,2022-05-08T09:57:58+00:00,358,\xaa9b6d48875c823d92de71c7834d3b21a74e0f61eb093842376ecbbd978ef502,18,,1,\x529408a6962bae6ca5328874d633738116b89b05,4.36721E+19
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735397,2022-05-08T09:58:19+00:00,244,\x9393d797e0605604cad476cb581d694cb743d13480102470d354388162eb5477,17,,1,\x529408a6962bae6ca5328874d633738116b89b05,4.36721E+19
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735481,2022-05-08T10:16:20+00:00,181,\xffe807e1315bab6be34c3af8ac70199a6ae55a0619fe9c3faeabd08f9f965b7d,18,,1,\xf4aa67a5451c7d8d23f4e8e96b8acdf6a948a26c,1.1E+18
\x408ed6354d4973f66138c91495f2f2fcbd8724c3,14735547,2022-05-08T10:31:02+00:00,327,\xa2f3e3366f24b93c4860cd77259b171e3f17c8b9b25eec8a04cee5102673a817,18,,1,\x440a4208813b2485a8a85ad9b500827c46685648,1.2E+18
