datetime,project,price,market_cap,market_cap_circulating,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,revenue,revenue_supply_side,revenue_protocol
2021-03-03T00:00:00+00:00,Ethereum,1497.089104,1.72018E+11,1.72018E+11,29049758216,0.168876488,,,19.01772756,19.01772756,16136612.24,16136612.24,0
2021-03-02T00:00:00+00:00,Ethereum,1570.39969,1.79885E+11,1.79885E+11,31604939382,0.175695234,,,19.95554306,19.95554306,14800046.48,14800046.48,0
2021-03-01T00:00:00+00:00,Ethereum,1416.661553,1.6329E+11,1.6329E+11,35420463945,0.216917854,,,18.18281857,18.18281857,14495243.94,14495243.94,0
2021-02-28T00:00:00+00:00,Ethereum,1480.129577,1.67834E+11,1.67834E+11,28221473460,0.168151423,,,18.67442735,18.67442735,13665291.64,13665291.64,0
2021-02-27T00:00:00+00:00,Ethereum,1450.988747,1.67151E+11,1.67151E+11,36682073652,0.219454474,,,18.69210975,18.69210975,13786555.86,13786555.86,0
2021-02-26T00:00:00+00:00,Ethereum,1468.860104,1.68658E+11,1.68658E+11,31736119376,0.188168152,,,18.9643119,18.9643119,18352032.81,18352032.81,0
2021-02-25T00:00:00+00:00,Ethereum,1628.391534,1.85843E+11,1.85843E+11,40313400449,0.216921542,,,21.1556978,21.1556978,19585414.35,19585414.35,0
2021-02-24T00:00:00+00:00,Ethereum,1563.924606,1.79692E+11,1.79692E+11,62714754623,0.349013111,,,20.68177429,20.68177429,26353190.37,26353190.37,0
2021-02-23T00:00:00+00:00,Ethereum,1788.61521,2.04731E+11,2.04731E+11,53799590366,0.262781764,,,24.13541276,24.13541276,49552861.82,49552861.82,0
2021-02-22T00:00:00+00:00,Ethereum,1941.426768,2.23004E+11,2.23004E+11,33064349741,0.148267761,,,27.90646998,27.90646998,39619823.01,39619823.01,0
2021-02-21T00:00:00+00:00,Ethereum,1929.367693,2.21405E+11,2.21405E+11,44957939436,0.203057889,,,28.84498485,28.84498485,21926416.32,21926416.32,0
2021-02-20T00:00:00+00:00,Ethereum,1969.979718,2.26038E+11,2.26038E+11,34796767876,0.153941836,,,29.94934819,29.94934819,30462329.85,30462329.85,0
2021-02-19T00:00:00+00:00,Ethereum,1938.569437,2.21863E+11,2.21863E+11,34799956644,0.156853162,,,30.40920257,30.40920257,29319513.25,29319513.25,0
2021-02-18T00:00:00+00:00,Ethereum,1845.573922,2.11714E+11,2.11714E+11,33582379213,0.158621492,,,29.90053993,29.90053993,27839474.16,27839474.16,0
2021-02-17T00:00:00+00:00,Ethereum,1782.575309,2.04529E+11,2.04529E+11,33252538990,0.162581365,,,29.90932507,29.90932507,25555736.43,25555736.43,0
2021-02-16T00:00:00+00:00,Ethereum,1775.758352,2.03972E+11,2.03972E+11,37652347195,0.184595269,,,30.86445383,30.86445383,23967384.97,23967384.97,0
2021-02-15T00:00:00+00:00,Ethereum,1804.984146,2.07057E+11,2.07057E+11,30218599727,0.145943368,,,32.26271291,32.26271291,25507084.45,25507084.45,0
2021-02-14T00:00:00+00:00,Ethereum,1810.842546,2.07891E+11,2.07891E+11,33305061601,0.16020454,,,33.42535809,33.42535809,21160232.97,21160232.97,0
2021-02-13T00:00:00+00:00,Ethereum,1841.197751,2.10344E+11,2.10344E+11,36105354379,0.171648822,,,34.6919276,34.6919276,26424545.24,26424545.24,0
2021-02-12T00:00:00+00:00,Ethereum,1782.508869,2.03775E+11,2.03775E+11,33868453070,0.166205278,,,34.99222664,34.99222664,25897037.36,25897037.36,0
2021-02-11T00:00:00+00:00,Ethereum,1739.164209,1.99919E+11,1.99919E+11,40563120177,0.2028974,,,35.69092628,35.69092628,24287805.62,24287805.62,0
2021-02-10T00:00:00+00:00,Ethereum,1769.053534,2.03103E+11,2.03103E+11,42127693214,0.207420401,,,36.48183154,36.48183154,29625425.41,29625425.41,0
2021-02-09T00:00:00+00:00,Ethereum,1750.997554,1.98719E+11,1.98719E+11,45540524355,0.229170385,,,37.33573134,37.33573134,32502145.85,32502145.85,0
2021-02-08T00:00:00+00:00,Ethereum,1608.640548,1.84109E+11,1.84109E+11,38849634841,0.211013875,,,36.46505999,36.46505999,28798324.13,28798324.13,0
2021-02-07T00:00:00+00:00,Ethereum,1683.941298,1.92164E+11,1.92164E+11,36776919164,0.191382939,,,39.45373443,39.45373443,20333830.83,20333830.83,0
2021-02-06T00:00:00+00:00,Ethereum,1724.856908,1.96424E+11,1.96424E+11,39147540640,0.199301056,,,41.05871737,41.05871737,23689442.54,23689442.54,0
2021-02-05T00:00:00+00:00,Ethereum,1587.800899,1.83982E+11,1.83982E+11,42668487954,0.23191623,,,39.62639149,39.62639149,33970150.16,33970150.16,0
2021-02-04T00:00:00+00:00,Ethereum,1661.000824,1.89024E+11,1.89024E+11,42202356538,0.223264784,,,43.10605675,43.10605675,30233980.31,30233980.31,0
2021-02-03T00:00:00+00:00,Ethereum,1514.225196,1.74557E+11,1.74557E+11,42952410182,0.246065097,,,40.84921737,40.84921737,22752030.67,22752030.67,0
2021-02-02T00:00:00+00:00,Ethereum,1368.664455,1.55894E+11,1.55894E+11,28544048878,0.183098607,,,37.50132015,37.50132015,20994189.03,20994189.03,0
2021-02-01T00:00:00+00:00,Ethereum,1317.047436,1.50323E+11,1.50323E+11,24723054988,0.16446652,,,37.74120993,37.74120993,16622188.07,16622188.07,0
2021-01-31T00:00:00+00:00,Ethereum,1372.427229,1.57411E+11,1.57411E+11,29581914651,0.18792821,,,41.07873862,41.07873862,13517334.66,13517334.66,0
2021-01-30T00:00:00+00:00,Ethereum,1380.284259,1.58354E+11,1.58354E+11,49454503568,0.312303243,,,42.33677599,42.33677599,11925506.65,11925506.65,0
2021-01-29T00:00:00+00:00,Ethereum,1328.773619,1.52877E+11,1.52877E+11,32668893127,0.213693426,,,41.54934295,41.54934295,15082230.89,15082230.89,0
2021-01-28T00:00:00+00:00,Ethereum,1253.141672,1.41774E+11,1.41774E+11,38752412145,0.273339078,,,39.75950549,39.75950549,9842084.676,9842084.676,0
2021-01-27T00:00:00+00:00,Ethereum,1355.233724,1.55447E+11,1.55447E+11,40367492549,0.259687212,,,44.08292808,44.08292808,9634962.164,9634962.164,0
2021-01-26T00:00:00+00:00,Ethereum,1323.429503,1.5194E+11,1.5194E+11,44124188232,0.29040468,,,43.73554911,43.73554911,9102180.397,9102180.397,0
2021-01-25T00:00:00+00:00,Ethereum,1392.539763,1.58167E+11,1.58167E+11,39913977039,0.252353056,,,46.43984795,46.43984795,11420114.79,11420114.79,0
2021-01-24T00:00:00+00:00,Ethereum,1231.17638,1.40773E+11,1.40773E+11,30774910632,0.218613354,,,42.35426363,42.35426363,8873676.137,8873676.137,0
2021-01-23T00:00:00+00:00,Ethereum,1236.683443,1.40272E+11,1.40272E+11,48657448380,0.346879445,,,42.93196869,42.93196869,7811778.336,7811778.336,0
2021-01-22T00:00:00+00:00,Ethereum,1122.912433,1.30714E+11,1.30714E+11,49658518028,0.379902999,,,40.37478665,40.37478665,12826965.85,12826965.85,0
2021-01-21T00:00:00+00:00,Ethereum,1385.852996,1.56457E+11,1.56457E+11,52021227614,0.332495067,,,50.05943179,50.05943179,11028681.65,11028681.65,0
2021-01-20T00:00:00+00:00,Ethereum,1383.48409,1.57929E+11,1.57929E+11,52274850962,0.331001405,,,51.94798462,51.94798462,9107911.227,9107911.227,0
2021-01-19T00:00:00+00:00,Ethereum,1255.976692,1.43378E+11,1.43378E+11,30802895108,0.214836582,,,48.46174652,48.46174652,11032061.18,11032061.18,0
2021-01-18T00:00:00+00:00,Ethereum,1229.379698,1.42087E+11,1.42087E+11,35508914212,0.249908988,,,49.56529714,49.56529714,7259140.74,7259140.74,0
2021-01-17T00:00:00+00:00,Ethereum,1234.63187,1.41369E+11,1.41369E+11,38277998838,0.270766542,,,50.0617051,50.0617051,6052358.019,6052358.019,0
2021-01-16T00:00:00+00:00,Ethereum,1171.860018,1.33962E+11,1.33962E+11,39499008134,0.294851581,,,47.2352044,47.2352044,7761676.781,7761676.781,0
2021-01-15T00:00:00+00:00,Ethereum,1216.914788,1.3824E+11,1.3824E+11,34339866027,0.248407083,,,49.49999961,49.49999961,8666235.387,8666235.387,0
2021-01-14T00:00:00+00:00,Ethereum,1132.015591,1.28582E+11,1.28582E+11,32166268470,0.250161085,,,46.9979919,46.9979919,7881262.725,7881262.725,0
2021-01-13T00:00:00+00:00,Ethereum,1045.406815,1.19331E+11,1.19331E+11,37495863245,0.314217883,,,44.59451738,44.59451738,6060100.194,6060100.194,0
2021-01-12T00:00:00+00:00,Ethereum,1092.914338,1.24729E+11,1.24729E+11,67107873699,0.538029488,,,47.4679427,47.4679427,7040078.492,7040078.492,0
2021-01-11T00:00:00+00:00,Ethereum,1267.731003,1.44775E+11,1.44775E+11,44541377224,0.307658932,,,56.43040398,56.43040398,21385633.02,21385633.02,0
2021-01-10T00:00:00+00:00,Ethereum,1282.979576,1.47398E+11,1.47398E+11,34851118091,0.236442446,,,62.86236331,62.86236331,8838855.574,8838855.574,0
2021-01-09T00:00:00+00:00,Ethereum,1223.729688,1.39146E+11,1.39146E+11,48132624603,0.345915284,,,61.33152497,61.33152497,9267917.759,9267917.759,0
2021-01-08T00:00:00+00:00,Ethereum,1229.471315,1.39085E+11,1.39085E+11,43042878464,0.309471885,,,63.40494913,63.40494913,13654309.46,13654309.46,0
2021-01-07T00:00:00+00:00,Ethereum,1208.575093,1.37307E+11,1.37307E+11,47886847354,0.348758061,,,66.5100342,66.5100342,12975732.53,12975732.53,0
2021-01-06T00:00:00+00:00,Ethereum,1103.358252,1.25113E+11,1.25113E+11,47148245967,0.37684551,,,64.60593259,64.60593259,11709213.65,11709213.65,0
2021-01-05T00:00:00+00:00,Ethereum,1025.654768,1.16693E+11,1.16693E+11,62285144708,0.533751452,,,64.20646991,64.20646991,12071626.34,12071626.34,0
2021-01-04T00:00:00+00:00,Ethereum,967.0005967,1.12525E+11,1.12525E+11,1.40907E+11,1.252220069,,,66.42637189,66.42637189,20731747.72,20731747.72,0
2021-01-03T00:00:00+00:00,Ethereum,777.6960653,88595346036,88595346036,20443662606,0.230753234,,,60.00745733,60.00745733,12885735.76,12885735.76,0
2021-01-02T00:00:00+00:00,Ethereum,730.1473402,83294083323,83294083323,13843183079,0.166196476,,,61.69705256,61.69705256,6211727.154,6211727.154,0
2021-01-01T00:00:00+00:00,Ethereum,738.6169382,84037694047,84037694047,18166112098,0.216166237,,,64.68613338,64.68613338,3792475.657,3792475.657,0
2020-12-31T00:00:00+00:00,Ethereum,752.8559324,85790178023,85790178023,13293869467,0.154957942,,,66.00186193,66.00186193,5739088.927,5739088.927,0
2020-12-30T00:00:00+00:00,Ethereum,735.5908982,83885243124,83885243124,17170428248,0.204689497,,,65.75406434,65.75406434,6750929.634,6750929.634,0
2020-12-29T00:00:00+00:00,Ethereum,732.9570293,83575563403,83575563403,22707049400,0.271694841,,,69.09709107,69.09709107,5431849.537,5431849.537,0
2020-12-28T00:00:00+00:00,Ethereum,689.6598573,78833072066,78833072066,24721301580,0.313590489,,,67.96726253,67.96726253,6482097.465,6482097.465,0
2020-12-27T00:00:00+00:00,Ethereum,636.7423172,72391403991,72391403991,14640527408,0.202241241,,,65.65713874,65.65713874,5204817.424,5204817.424,0
2020-12-26T00:00:00+00:00,Ethereum,626.4567388,71422858091,71422858091,13125875206,0.183776953,,,64.36726473,64.36726473,3308259.032,3308259.032,0
2020-12-25T00:00:00+00:00,Ethereum,612.8796571,69867514814,69867514814,15132872520,0.216593828,,,63.44105197,63.44105197,4443660.786,4443660.786,0
2020-12-24T00:00:00+00:00,Ethereum,587.9588955,67468061368,67468061368,16795838162,0.248945024,,,61.33524699,61.33524699,4083389.966,4083389.966,0
2020-12-23T00:00:00+00:00,Ethereum,634.9797234,72327947935,72327947935,11548425749,0.159667543,,,66.139764,66.139764,5280856.649,5280856.649,0
2020-12-22T00:00:00+00:00,Ethereum,610.4270279,69545799024,69545799024,14563648896,0.209410908,,,65.3828148,65.3828148,3307864.055,3307864.055,0
2020-12-21T00:00:00+00:00,Ethereum,639.5154369,72618785346,72618785346,12845420666,0.176888399,,,68.67606371,68.67606371,3785462.499,3785462.499,0
2020-12-20T00:00:00+00:00,Ethereum,659.3188076,75092677592,75092677592,14703775003,0.195808373,,,71.96714315,71.96714315,2181027.606,2181027.606,0
2020-12-19T00:00:00+00:00,Ethereum,654.4204163,74135277407,74135277407,16512361339,0.222732846,,,71.33136726,71.33136726,3225528.752,3225528.752,0
2020-12-18T00:00:00+00:00,Ethereum,644.0652702,72955533475,72955533475,19729196034,0.270427685,,,70.33201376,70.33201376,3626163.458,3626163.458,0
2020-12-17T00:00:00+00:00,Ethereum,635.9618894,72301103108,72301103108,14781462845,0.204443116,,,70.32764117,70.32764117,7086365.852,7086365.852,0
2020-12-16T00:00:00+00:00,Ethereum,589.0668316,67041487309,67041487309,10160486193,0.151555203,,,69.55255329,69.55255329,4081013.675,4081013.675,0
2020-12-15T00:00:00+00:00,Ethereum,585.5418949,66629545532,66629545532,7794572085,0.11698372,,,71.70766322,71.70766322,3840072.117,3840072.117,0
2020-12-14T00:00:00+00:00,Ethereum,590.3244403,67134794852,67134794852,9082894202,0.135293393,,,74.66284205,74.66284205,2785199.273,2785199.273,0
2020-12-13T00:00:00+00:00,Ethereum,568.3587534,64655118180,64655118180,9511330148,0.147108696,,,72.69215783,72.69215783,1961303.484,1961303.484,0
2020-12-12T00:00:00+00:00,Ethereum,545.9828353,62124158561,62124158561,11334198381,0.182444296,,,69.8728313,69.8728313,1766338.849,1766338.849,0
2020-12-11T00:00:00+00:00,Ethereum,560.4542654,63759073875,63759073875,11590043392,0.181778729,,,71.73491404,71.73491404,2634364.985,2634364.985,0
2020-12-10T00:00:00+00:00,Ethereum,573.8953091,65276424697,65276424697,14024278560,0.214844465,,,74.35732783,74.35732783,2381944.013,2381944.013,0
2020-12-09T00:00:00+00:00,Ethereum,554.3296743,63305670197,63305670197,13501656448,0.213277206,,,73.05996128,73.05996128,2885377.15,2885377.15,0
2020-12-08T00:00:00+00:00,Ethereum,592.3865067,67474119686,67474119686,10010900863,0.148366528,,,79.95079501,79.95079501,2685797.743,2685797.743,0
2020-12-07T00:00:00+00:00,Ethereum,601.9689349,68483582708,68483582708,11453823478,0.167249186,,,82.08411934,82.08411934,2113219.839,2113219.839,0
2020-12-06T00:00:00+00:00,Ethereum,595.919414,67764042949,67764042949,11764206189,0.173605436,,,81.27941749,81.27941749,1594934.508,1594934.508,0
2020-12-05T00:00:00+00:00,Ethereum,571.1904316,64944263292,64944263292,14326184164,0.220591988,,,77.92552219,77.92552219,1584211.03,1584211.03,0
2020-12-04T00:00:00+00:00,Ethereum,616.5066616,70109767422,70109767422,12249197831,0.174714569,,,84.68637635,84.68637635,2252275.453,2252275.453,0
2020-12-03T00:00:00+00:00,Ethereum,598.7606101,68153602806,68153602806,14839044995,0.217729429,,,83.44954081,83.44954081,2154133.294,2154133.294,0
2020-12-02T00:00:00+00:00,Ethereum,589.5818444,66950738085,66950738085,23557071520,0.351856786,,,82.5312982,82.5312982,1889668.572,1889668.572,0
2020-12-01T00:00:00+00:00,Ethereum,612.2637856,69576210027,69576210027,18811269167,0.270369271,,,86.94731492,86.94731492,3847989.585,3847989.585,0
2020-11-30T00:00:00+00:00,Ethereum,574.7511197,65121266718,65121266718,13623124682,0.209196248,,,84.735281,84.735281,3694601.997,3694601.997,0
2020-11-29T00:00:00+00:00,Ethereum,537.3926121,61290956964,61290956964,9637463880,0.157241204,,,82.17211485,82.17211485,1128103.736,1128103.736,0
2020-11-28T00:00:00+00:00,Ethereum,517.5530264,58773961398,58773961398,14714678172,0.250360497,,,77.76339329,77.76339329,1213318.147,1213318.147,0
2020-11-27T00:00:00+00:00,Ethereum,518.4670452,58947811752,58947811752,25993581649,0.440959229,,,77.18451042,77.18451042,1615425.472,1615425.472,0
2020-11-26T00:00:00+00:00,Ethereum,568.275153,64369854809,64369854809,15178975819,0.235808763,,,84.73233898,84.73233898,5803370.249,5803370.249,0
2020-11-25T00:00:00+00:00,Ethereum,602.6662624,68461935306,68461935306,19964356486,0.291612506,,,96.17422879,96.17422879,2601930.78,2601930.78,0
2020-11-24T00:00:00+00:00,Ethereum,608.2733109,68705033456,68705033456,22868894446,0.332856172,,,99.21954046,99.21954046,4332421.155,4332421.155,0
2020-11-23T00:00:00+00:00,Ethereum,560.5088875,64219272617,64219272617,20803203331,0.323940189,,,98.43243821,98.43243821,3537604.205,3537604.205,0
2020-11-22T00:00:00+00:00,Ethereum,548.8421162,62062910159,62062910159,17270632325,0.278276225,,,98.20302733,98.20302733,2742142.826,2742142.826,0
2020-11-21T00:00:00+00:00,Ethereum,508.7922146,57875755338,57875755338,15567496837,0.268981316,,,92.84341031,92.84341031,2776149.993,2776149.993,0
2020-11-20T00:00:00+00:00,Ethereum,471.3179584,53447508889,53447508889,10960245344,0.205065597,,,86.59372415,86.59372415,2598086.066,2598086.066,0
2020-11-19T00:00:00+00:00,Ethereum,479.4376614,54435713128,54435713128,15390748757,0.282732564,,,89.78142613,89.78142613,1830958.229,1830958.229,0
2020-11-18T00:00:00+00:00,Ethereum,482.1983847,54716609290,54716609290,12534266982,0.229076091,,,90.67492965,90.67492965,3055130.073,3055130.073,0
2020-11-17T00:00:00+00:00,Ethereum,461.3711967,52356872782,52356872782,9874800384,0.188605619,,,90.32042972,90.32042972,2841315.101,2841315.101,0
2020-11-16T00:00:00+00:00,Ethereum,449.2068016,50978678613,50978678613,8946780761,0.175500445,,,91.44903211,91.44903211,1636810.666,1636810.666,0
2020-11-15T00:00:00+00:00,Ethereum,462.7183971,52476765553,52476765553,9774490046,0.186263196,,,93.9364107,93.9364107,1132718.357,1132718.357,0
2020-11-14T00:00:00+00:00,Ethereum,475.9690937,53963588841,53963588841,10814357418,0.200401005,,,94.47559531,94.47559531,1291253.842,1291253.842,0
2020-11-13T00:00:00+00:00,Ethereum,462.2056196,52548309254,52548309254,11096201853,0.21116192,,,90.21949674,90.21949674,1958352.599,1958352.599,0
2020-11-12T00:00:00+00:00,Ethereum,463.1808717,52569790943,52569790943,11456937854,0.217937672,,,89.86160117,89.86160117,1932926.812,1932926.812,0
2020-11-11T00:00:00+00:00,Ethereum,449.8161845,51000796202,51000796202,7873172433,0.15437352,,,86.82115942,86.82115942,1741868.184,1741868.184,0
2020-11-10T00:00:00+00:00,Ethereum,445.0512933,50377035452,50377035452,12036099592,0.238920363,,,86.45316844,86.45316844,1705190.374,1705190.374,0
2020-11-09T00:00:00+00:00,Ethereum,455.358367,51682115129,51682115129,11155033976,0.215839347,,,88.75820631,88.75820631,1414950.634,1414950.634,0
2020-11-08T00:00:00+00:00,Ethereum,435.4183541,49463138492,49463138492,15146746572,0.306222917,,,83.77512178,83.77512178,970709.8876,970709.8876,0
2020-11-07T00:00:00+00:00,Ethereum,454.6515431,51546745853,51546745853,16264349017,0.315526203,,,85.38318682,85.38318682,1867414.257,1867414.257,0
2020-11-06T00:00:00+00:00,Ethereum,415.9277704,47077208350,47077208350,13606373471,0.289022522,,,77.64421123,77.64421123,2062886.337,2062886.337,0
2020-11-05T00:00:00+00:00,Ethereum,401.7330968,45360338717,45360338717,11648560618,0.256800565,,,73.71593665,73.71593665,1569234.865,1569234.865,0
2020-11-04T00:00:00+00:00,Ethereum,387.6163737,43903834507,43903834507,9513314551,0.216685277,,,70.38607087,70.38607087,1113763.184,1113763.184,0
2020-11-03T00:00:00+00:00,Ethereum,383.8498034,43437224863,43437224863,8492071098,0.195502156,,,68.39292264,68.39292264,1303501.438,1303501.438,0
2020-11-02T00:00:00+00:00,Ethereum,394.936342,44687833550,44687833550,8655139278,0.193679993,,,69.55736389,69.55736389,1688028.951,1688028.951,0
2020-11-01T00:00:00+00:00,Ethereum,385.8445888,43692767478,43692767478,9009356074,0.206197881,,,67.18162544,67.18162544,954979.948,954979.948,0
2020-10-31T00:00:00+00:00,Ethereum,382.900771,43341298726,43341298726,10598788555,0.244542477,,,64.68636714,64.68636714,1156923.022,1156923.022,0
2020-10-30T00:00:00+00:00,Ethereum,386.446013,43798925859,43798925859,10294153383,0.235032097,,,63.120607,63.120607,1771676.984,1771676.984,0
2020-10-29T00:00:00+00:00,Ethereum,388.8773399,43943405501,43943405501,11312414333,0.257431444,,,60.96640467,60.96640467,1970614.819,1970614.819,0
2020-10-28T00:00:00+00:00,Ethereum,403.5298378,45687568527,45687568527,10384433737,0.227292326,,,62.12121509,62.12121509,1886054.472,1886054.472,0
2020-10-27T00:00:00+00:00,Ethereum,393.3829084,44537523612,44537523612,14982520071,0.336402181,,,60.18691615,60.18691615,1272191.266,1272191.266,0
2020-10-26T00:00:00+00:00,Ethereum,406.1570941,45985592949,45985592949,8489563012,0.184613538,,,61.21455992,61.21455992,1740978.059,1740978.059,0
2020-10-25T00:00:00+00:00,Ethereum,411.9592178,46625376045,46625376045,9333976948,0.20019092,,,61.14402782,61.14402782,954381.351,954381.351,0
2020-10-24T00:00:00+00:00,Ethereum,408.8894886,46233128841,46233128841,11171063369,0.241624646,,,58.80793853,58.80793853,932200.7414,932200.7414,0
2020-10-23T00:00:00+00:00,Ethereum,413.2018903,46776265907,46776265907,12229478489,0.261446232,,,57.52251044,57.52251044,1802105.499,1802105.499,0
2020-10-22T00:00:00+00:00,Ethereum,391.1667422,44137912522,44137912522,12728437764,0.288378789,,,52.47588906,52.47588906,2010359.586,2010359.586,0
2020-10-21T00:00:00+00:00,Ethereum,368.2270142,41623179887,41623179887,7492023939,0.179996434,,,47.72602235,47.72602235,2253987.019,2253987.019,0
2020-10-20T00:00:00+00:00,Ethereum,379.6394773,42919073938,42919073938,8995049005,0.209581619,,,48.22451587,48.22451587,1671673.822,1671673.822,0
2020-10-19T00:00:00+00:00,Ethereum,378.0493653,42730815493,42730815493,7527761590,0.176167047,,,45.86271844,45.86271844,1586633.201,1586633.201,0
2020-10-18T00:00:00+00:00,Ethereum,368.6504704,41654901940,41654901940,8087278469,0.194149502,,,40.66491646,40.66491646,1037341.103,1037341.103,0
2020-10-17T00:00:00+00:00,Ethereum,365.9906424,41424753265,41424753265,9375570544,0.226327734,,,34.28581814,34.28581814,953743.2522,953743.2522,0
2020-10-16T00:00:00+00:00,Ethereum,377.1586811,42625398559,42625398559,10155629419,0.238253008,,,34.17947644,34.17947644,1737609.824,1737609.824,0
2020-10-15T00:00:00+00:00,Ethereum,379.2102538,42827891086,42827891086,10673398920,0.249216075,,,33.20349916,33.20349916,2198558.188,2198558.188,0
2020-10-14T00:00:00+00:00,Ethereum,381.1687739,43068111158,43068111158,9741612768,0.226190852,,,32.31646909,32.31646909,2247482.01,2247482.01,0
2020-10-13T00:00:00+00:00,Ethereum,387.2555584,43787622890,43787622890,12458841249,0.284528833,,,32.52415582,32.52415582,2175675.293,2175675.293,0
2020-10-12T00:00:00+00:00,Ethereum,374.4970151,42273071873,42273071873,8000631028,0.189260697,,,31.12797328,31.12797328,2138052.156,2138052.156,0
2020-10-11T00:00:00+00:00,Ethereum,370.471811,41919449520,41919449520,10673988208,0.254630925,,,30.29583345,30.29583345,1341448.07,1341448.07,0
2020-10-10T00:00:00+00:00,Ethereum,365.3394448,41261693685,41261693685,11301702589,0.273903022,,,28.89493904,28.89493904,1668745.9,1668745.9,0
2020-10-09T00:00:00+00:00,Ethereum,350.0556766,39539898845,39539898845,9330978624,0.235988935,,,27.33210134,27.33210134,2106945.57,2106945.57,0
2020-10-08T00:00:00+00:00,Ethereum,341.4437965,38556379198,38556379198,8044228156,0.208635466,,,26.52600315,26.52600315,2098871.622,2098871.622,0
2020-10-07T00:00:00+00:00,Ethereum,340.6160218,38419834421,38419834421,10280978397,0.267595594,,,26.22872478,26.22872478,2088991.081,2088991.081,0
2020-10-06T00:00:00+00:00,Ethereum,353.6044273,39890007481,39890007481,9285381015,0.232774612,,,26.91744274,26.91744274,2828971.472,2828971.472,0
2020-10-05T00:00:00+00:00,Ethereum,352.4588065,39758373728,39758373728,8905022839,0.223978549,,,25.92189987,25.92189987,2284169.335,2284169.335,0
2020-10-04T00:00:00+00:00,Ethereum,345.9924632,39098719407,39098719407,8933121301,0.228476058,,,24.60726387,24.60726387,2078197.363,2078197.363,0
2020-10-03T00:00:00+00:00,Ethereum,345.9125682,39005631808,39005631808,12194440258,0.312632809,,,22.88572981,22.88572981,1927516.563,1927516.563,0
2020-10-02T00:00:00+00:00,Ethereum,353.1978481,39782583383,39782583383,11835729248,0.297510323,,,21.17325882,21.17325882,2359640.61,2359640.61,0
2020-10-01T00:00:00+00:00,Ethereum,359.5989848,40586538616,40586538616,8037484325,0.198033254,,,19.77740542,19.77740542,2624251.48,2624251.48,0
2020-09-30T00:00:00+00:00,Ethereum,359.4260895,40574256068,40574256068,9708794839,0.239284605,,,19.15427301,19.15427301,3184281.45,3184281.45,0
2020-09-29T00:00:00+00:00,Ethereum,354.4295835,39794887269,39794887269,9818467157,0.246726849,,,18.38533253,18.38533253,4055315.522,4055315.522,0
2020-09-28T00:00:00+00:00,Ethereum,357.0664364,40273903426,40273903426,9973839925,0.247650192,,,18.6997803,18.6997803,3217215.978,3217215.978,0
2020-09-27T00:00:00+00:00,Ethereum,354.2615819,39946698188,39946698188,10859942552,0.271860831,,,18.58585195,18.58585195,2270659.761,2270659.761,0
2020-09-26T00:00:00+00:00,Ethereum,351.331567,39598389062,39598389062,10740036294,0.271224071,,,18.36913625,18.36913625,2226231.547,2226231.547,0
2020-09-25T00:00:00+00:00,Ethereum,348.82102,39314719147,39314719147,12209550797,0.310559278,,,18.18298345,18.18298345,2703260.883,2703260.883,0
2020-09-24T00:00:00+00:00,Ethereum,321.0774352,36239170986,36239170986,9839917613,0.271527117,,,16.7142066,16.7142066,2960599.423,2960599.423,0
2020-09-23T00:00:00+00:00,Ethereum,343.9175471,38679912764,38679912764,11967106211,0.309388139,,,17.82042709,17.82042709,3226231.848,3226231.848,0
2020-09-22T00:00:00+00:00,Ethereum,341.2771309,38695806847,38695806847,14837815990,0.383447645,,,17.89187769,17.89187769,4173945.224,4173945.224,0
2020-09-21T00:00:00+00:00,Ethereum,370.9678952,41929980577,41929980577,11369621273,0.271157323,,,19.49459687,19.49459687,4644862.099,4644862.099,0
2020-09-20T00:00:00+00:00,Ethereum,385.4721235,43455110863,43455110863,11046298234,0.254200208,,,20.18024477,20.18024477,3770607.044,3770607.044,0
2020-09-19T00:00:00+00:00,Ethereum,383.172866,43009572687,43009572687,9883257471,0.229792041,,,19.9707256,19.9707256,5215594.361,5215594.361,0
2020-09-18T00:00:00+00:00,Ethereum,388.7974562,43828530075,43828530075,16748693290,0.382141342,,,20.44454954,20.44454954,9454144.362,9454144.362,0
2020-09-17T00:00:00+00:00,Ethereum,365.1305508,41136175614,41136175614,13298202038,0.323272687,,,19.74140094,19.74140094,16653982.4,16653982.4,0
2020-09-16T00:00:00+00:00,Ethereum,364.6900451,41019180032,41019180032,12209389923,0.297650755,,,21.23618529,21.23618529,4256454.835,4256454.835,0
2020-09-15T00:00:00+00:00,Ethereum,376.3945611,42353184459,42353184459,14124838468,0.333501215,,,22.03990054,22.03990054,5368915.606,5368915.606,0
2020-09-14T00:00:00+00:00,Ethereum,365.6955063,41170490544,41170490544,13172306579,0.31994534,,,21.61375794,21.61375794,5836834.277,5836834.277,0
2020-09-13T00:00:00+00:00,Ethereum,387.7235163,43393172174,43393172174,11465259433,0.264218052,,,22.59234533,22.59234533,3403593.489,3403593.489,0
2020-09-12T00:00:00+00:00,Ethereum,373.914906,42135842526,42135842526,12937594459,0.307044874,,,21.25946314,21.25946314,3171958.747,3171958.747,0
2020-09-11T00:00:00+00:00,Ethereum,367.6389288,41300327191,41300327191,74747424441,1.80985066,,,20.38943996,20.38943996,4314778.417,4314778.417,0
