datetime,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,pe,pe_circulating,ps,ps_circulating,tvl,gmv,revenue,revenue_supply_side,revenue_protocol
2021-05-07T00:00:00+00:00,7.549879729,1885326484,1469294090,1885326484,189427746.8,0.100474771,29.93616978,23.33019649,14.96808489,11.66509825,2262033572,122478954.4,367436.8631,183718.4315,183718.4315
2021-05-06T00:00:00+00:00,7.72150866,1928184990,1497722239,1928184990,247380567.3,0.128297113,30.7820291,23.91001371,15.39101455,11.95500686,2250057314,147387876.1,442163.6284,221081.8142,221081.8142
2021-05-05T00:00:00+00:00,7.073008493,1766244061,1378525143,1766244061,283012353.3,0.160234001,29.07671194,22.69390702,14.53835597,11.34695351,2182536670,204836304.4,614508.9131,307254.4566,307254.4566
2021-05-04T00:00:00+00:00,7.44244427,1858498120,1428017822,1858498120,175880128.9,0.094635624,31.84587658,24.46947823,15.92293829,12.23473912,2088516541,134580987.8,403742.9633,201871.4816,201871.4816
2021-05-03T00:00:00+00:00,6.962690937,1738695991,1334188244,1738695991,125582259.7,0.072227842,30.40535334,23.3315457,15.20267667,11.66577285,2031269910,62725060.44,188175.1813,94087.59066,94087.59066
2021-05-02T00:00:00+00:00,7.11676871,1777171691,1366425356,1777171691,176117919.9,0.099100116,31.05859467,23.88022017,15.52929733,11.94011008,2074216728,94141844.63,282425.5339,141212.7669,141212.7669
2021-05-01T00:00:00+00:00,6.875780651,1716993094,1319299225,1716993094,242671568.2,0.141335203,30.16179767,23.17565308,15.08089884,11.58782654,2002857728,95933671.87,287801.0156,143900.5078,143900.5078
2021-04-30T00:00:00+00:00,6.709119608,1675375149,1252582497,1675375149,224091238.1,0.133755857,29.82966219,22.30193802,14.91483109,11.15096901,1877256098,101279979.7,303839.939,151919.9695,151919.9695
2021-04-29T00:00:00+00:00,6.64294712,1658850814,1233639127,1658850814,185645273.9,0.111911977,29.81116682,22.16969814,14.90558341,11.08484907,1854939164,107771078.7,323313.2361,161656.6181,161656.6181
2021-04-28T00:00:00+00:00,6.65185007,1661074024,1240426302,1661074024,175948098.1,0.105924297,30.31954025,22.64146849,15.15977013,11.32073425,1874743942,129490847,388472.5409,194236.2705,194236.2705
2021-04-27T00:00:00+00:00,6.417453174,1602541346,1187328821,1602541346,191524396.9,0.119512921,30.00075348,22.22766941,15.00037674,11.1138347,1777157853,126167771.3,378503.3139,189251.6569,189251.6569
2021-04-26T00:00:00+00:00,5.751301757,1436192616,1072486502,1436192616,148649684.2,0.10350261,27.44477805,20.49457273,13.72238903,10.24728636,1605478255,89684649.96,269053.9499,134526.9749,134526.9749
2021-04-25T00:00:00+00:00,5.884847393,1469541111,1099183328,1469541111,79106148.48,0.053830511,28.35242813,21.2069714,14.17621407,10.6034857,1603152663,69246250.93,207738.7528,103869.3764,103869.3764
2021-04-24T00:00:00+00:00,6.313510416,1576585167,1147844334,1576585167,202284052.9,0.128305186,30.21217753,21.99619629,15.10608876,10.99809815,1693144638,166795204.9,500385.6147,250192.8074,250192.8074
2021-04-23T00:00:00+00:00,6.456128738,1612199257,1166791349,1612199257,246213096.7,0.152718776,31.81922642,23.02841783,15.90961321,11.51420892,1709325541,135786014.4,407358.0431,203679.0216,203679.0216
2021-04-22T00:00:00+00:00,6.621746025,1653556559,1192984430,1653556559,137801467.2,0.08333641,33.55411768,24.2081468,16.77705884,12.1040734,1741822260,123596653.6,370789.9607,185394.9804,185394.9804
2021-04-21T00:00:00+00:00,6.774859386,1691791430,1215430982,1691791430,220720616.3,0.130465619,35.37589765,25.41504896,17.68794883,12.70752448,1787175932,138220203.2,414660.6095,207330.3047,207330.3047
2021-04-20T00:00:00+00:00,6.599668341,1648043406,1190802762,1648043406,212514540.5,0.128949601,35.49925615,25.65018136,17.74962807,12.82509068,1714965718,122148522,366445.566,183222.783,183222.783
2021-04-19T00:00:00+00:00,7.012649549,1751171461,1258160736,1751171461,310510605.6,0.177315935,38.54344932,27.69223667,19.27172466,13.84611834,1818123751,196080326.6,588240.9798,294120.4899,294120.4899
2021-04-18T00:00:00+00:00,7.491516967,1870752363,1345782141,1870752363,140493517.5,0.075100008,43.53513594,31.31831323,21.76756797,15.65915662,1896596250,68943260.67,206829.782,103414.891,103414.891
2021-04-17T00:00:00+00:00,7.752311208,1935876882,1382796051,1935876882,230181922,0.118903182,44.7027388,31.93114772,22.3513694,15.96557386,1995333696,113354299.5,340062.8984,170031.4492,170031.4492
2021-04-16T00:00:00+00:00,8.050182405,2010260114,1434433577,2010260114,272840618,0.135724037,47.22474324,33.69750853,23.61237162,16.84875427,2060329175,173557994.7,520673.9842,260336.9921,260336.9921
2021-04-15T00:00:00+00:00,7.531818254,1880816243,1347719203,1880816243,246312569,0.130960465,45.37887245,32.51672141,22.68943623,16.25836071,2056377713,144926661.2,434779.9837,217389.9918,217389.9918
2021-04-14T00:00:00+00:00,7.166620057,1789620375,1277072511,1789620375,175946439.7,0.098314951,44.60468616,31.82988938,22.30234308,15.91494469,1861239444,90382249.33,271146.748,135573.374,135573.374
2021-04-13T00:00:00+00:00,6.947896317,1735001537,1239964265,1735001537,161288047.8,0.092961328,43.58082113,31.14617463,21.79041057,15.57308731,1792244661,86577147.94,259731.4438,129865.7219,129865.7219
2021-04-12T00:00:00+00:00,7.063258774,1763809399,1263315543,1763809399,123332766,0.069924089,43.817699,31.38410548,21.9088495,15.69205274,1805282659,83270881.05,249812.6431,124906.3216,124906.3216
2021-04-11T00:00:00+00:00,7.149941444,1785455457,1276555702,1785455457,149322076.2,0.083632485,43.77433643,31.2975485,21.88716821,15.64877425,1812440953,65070902.49,195212.7075,97606.35373,97606.35373
2021-04-10T00:00:00+00:00,7.238123841,1807476021,1273623872,1807476021,141795970.3,0.07844971,44.0597936,31.04638971,22.0298968,15.52319486,1788030859,86778941.22,260336.8236,130168.4118,130168.4118
2021-04-09T00:00:00+00:00,7.398200774,1847449807,1297092926,1847449807,134968422,0.073056611,44.70400754,31.38664536,22.35200377,15.69332268,1818621550,71715479,215146.437,107573.2185,107573.2185
2021-04-08T00:00:00+00:00,7.123511375,1778855443,1250257174,1778855443,212975605.9,0.119726202,42.02875765,29.53964358,21.01437883,14.76982179,1740620549,114378322.6,343134.9678,171567.4839,171567.4839
2021-04-07T00:00:00+00:00,7.701981,1923308619,1347139359,1923308619,184389240.6,0.095870854,44.99700307,31.51716435,22.49850153,15.75858218,1851098693,98581357.96,295744.0739,147872.0369,147872.0369
2021-04-06T00:00:00+00:00,7.667809493,1914775444,1335638635,1914775444,146549119.8,0.07653593,43.74276326,30.51246809,21.87138163,15.25623404,1857851033,103326566.5,309979.6995,154989.8497,154989.8497
2021-04-05T00:00:00+00:00,7.606421982,1899445994,1322029904,1899445994,113632294.7,0.059823914,43.15891271,30.03895525,21.57945635,15.01947763,1816547535,40052971.56,120158.9147,60079.45733,60079.45733
2021-04-04T00:00:00+00:00,7.351302755,1835738617,1282007732,1835738617,150343548.7,0.081898124,40.66457766,28.39854351,20.33228883,14.19927175,1751531086,69787297.44,209361.8923,104680.9462,104680.9462
2021-04-03T00:00:00+00:00,7.866678528,1964436243,1363467741,1964436243,158733640.9,0.080803661,42.81659001,29.7179608,21.40829501,14.8589804,1866781433,68036159.57,204108.4787,102054.2394,102054.2394
2021-04-02T00:00:00+00:00,7.571192565,1890648642,1309658852,1890648642,158948229.5,0.08407074,41.22048641,28.55357349,20.61024321,14.27678674,1766533719,64768372.82,194305.1185,97152.55923,97152.55923
2021-04-01T00:00:00+00:00,7.415718701,1851824316,1283734468,1851824316,185341231.3,0.100085753,40.21088687,27.87526928,20.10544343,13.93763464,1801250946,77502146.72,232506.4402,116253.2201,116253.2201
2021-03-31T00:00:00+00:00,7.388741738,1845087734,1273152244,1845087734,120489372.2,0.065302788,40.30290092,27.80991266,20.15145046,13.90495633,1746265612,52825349.7,158476.0491,79238.02455,79238.02455
2021-03-30T00:00:00+00:00,7.480513021,1868004500,1289600413,1868004500,71020453.55,0.038019423,40.94321349,28.26566264,20.47160674,14.13283132,1730791273,71867938.13,215603.8144,107801.9072,107801.9072
2021-03-29T00:00:00+00:00,7.141382184,1783318072,1234692231,1783318072,121486342,0.068123765,39.29762967,27.20797753,19.64881484,13.60398877,1668448614,59094627.13,177283.8814,88641.9407,88641.9407
2021-03-28T00:00:00+00:00,7.201528627,1798337607,1252870570,1798337607,119528856.2,0.066466305,39.5686355,27.56678097,19.78431775,13.78339049,1666493305,51982875.7,155948.6271,77974.31355,77974.31355
2021-03-27T00:00:00+00:00,7.297182183,1822223839,1250029317,1822223839,129451725.4,0.071040518,39.81853615,27.31516101,19.90926807,13.6575805,1593669851,64652767.1,193958.3013,96979.15065,96979.15065
2021-03-26T00:00:00+00:00,6.762973419,1688823313,1158429174,1688823313,167936110.9,0.099439716,35.50579488,24.35479681,17.75289744,12.17739841,1543402330,61428339.7,184285.0191,92142.50955,92142.50955
2021-03-25T00:00:00+00:00,7.361723978,1838340964,1252973200,1838340964,178372303.8,0.097028956,38.56224998,26.2831905,19.28112499,13.14159525,1616181705,89207351.87,267622.0556,133811.0278,133811.0278
2021-03-24T00:00:00+00:00,7.361723978,1838340964,1252973200,1838340964,178372303.8,0.097028956,38.829687,26.46546976,19.4148435,13.23273488,1637864248,80940281.31,242820.8439,121410.422,121410.422
2021-03-23T00:00:00+00:00,7.488562992,1870014707,1269218357,1870014707,168185900.9,0.089938277,39.90968842,27.08754588,19.95484421,13.54377294,1709662141,57243124.16,171729.3725,85864.68624,85864.68624
2021-03-22T00:00:00+00:00,8.054128235,2011245452,1352524462,2011245452,150979516.6,0.075067673,43.21842367,29.06357112,21.60921184,14.53178556,1722477853,41099390.41,123298.1712,61649.08561,61649.08561
2021-03-21T00:00:00+00:00,8.247219463,2059463439,1390897562,2059463439,216920560.7,0.105328678,43.49678465,29.3763757,21.74839233,14.68818785,1764340963,59032982.22,177098.9466,88549.47332,88549.47332
2021-03-20T00:00:00+00:00,8.171164462,2040471281,1361377651,2040471281,124770336.2,0.061147803,43.71559335,29.16651283,21.85779668,14.58325641,1678227277,66035292.37,198105.8771,99052.93855,99052.93855
2021-03-19T00:00:00+00:00,7.765816863,1939249462,1287113568,1939249462,63133957.78,0.032555872,42.16394314,27.98494178,21.08197157,13.99247089,1653795897,56645104.42,169935.3133,84967.65663,84967.65663
2021-03-18T00:00:00+00:00,7.889972688,1970253169,1288168276,1970253169,228212260,0.115828901,43.29596475,28.30726992,21.64798237,14.15363496,1628641272,87880811.33,263642.434,131821.217,131821.217
2021-03-17T00:00:00+00:00,7.575645317,1891760566,1230778218,1891760566,218966574.3,0.11574751,42.67461565,27.76407773,21.33730782,13.88203887,1563127891,71589930.25,214769.7908,107384.8954,107384.8954
2021-03-16T00:00:00+00:00,7.633010129,1906085483,1245195602,1906085483,271474522.4,0.142425156,43.78758308,28.6052784,21.89379154,14.3026392,1575850164,110086802.7,330260.408,165130.204,165130.204
2021-03-15T00:00:00+00:00,7.956932876,1986974206,1277532011,1986974206,143036941.1,0.071987317,47.24165537,30.37418744,23.62082768,15.18709372,1560561810,69894955.15,209684.8655,104842.4327,104842.4327
2021-03-14T00:00:00+00:00,8.253264494,2060972981,1321947808,2060972981,279643278,0.135685077,50.01203133,32.0786812,25.00601567,16.0393406,1592312586,72791444.54,218374.3336,109187.1668,109187.1668
2021-03-13T00:00:00+00:00,7.818622601,1952435904,1244786983,1952435904,327753840.3,0.167869193,48.5549591,30.95649947,24.27747955,15.47824974,1513263517,111616638,334849.9139,167424.957,167424.957
2021-03-12T00:00:00+00:00,8.388384209,2094714548,1331209945,2094714548,303228993,0.1447591,54.36977412,34.5524807,27.18488706,17.27624035,1594362116,113527259.4,340581.7781,170290.889,170290.889
2021-03-11T00:00:00+00:00,8.599933113,2147541714,1359769254,2147541714,82999893.83,0.038648792,58.1887389,36.84364199,29.09436945,18.421821,1592802394,78406863.92,235220.5918,117610.2959,117610.2959
2021-03-10T00:00:00+00:00,9.088981565,2269664984,1440271529,2269664984,438941726.5,0.193394941,63.60287093,40.36076019,31.80143546,20.1803801,1623598411,103936019.7,311808.0592,155904.0296,155904.0296
2021-03-09T00:00:00+00:00,9.215389542,2301231090,1408668584,2301231090,605194603.3,0.262987323,67.50755434,41.3238685,33.75377717,20.66193425,1566265014,128248879.1,384746.6372,192373.3186,192373.3186
2021-03-08T00:00:00+00:00,8.427456266,2104471469,1261428684,2104471469,704320848.7,0.33467826,65.25300746,39.11291576,32.62650373,19.55645788,1414175898,138063858,414191.5739,207095.787,207095.787
2021-03-07T00:00:00+00:00,8.490333202,2120172852,1280059332,2120172852,555274316.4,0.261900494,70.44553335,42.53165596,35.22276668,21.26582798,1396148029,156929208.6,470787.6258,235393.8129,235393.8129
2021-03-06T00:00:00+00:00,7.319944069,1827907848,818114253.7,1827907848,580015794.7,0.317311289,66.23561684,29.64498582,33.11780842,14.82249291,1237959376,116744553.1,350233.6593,175116.8297,175116.8297
2021-03-05T00:00:00+00:00,6.811003819,1700817277,759465882.3,1700817277,650308485.8,0.382350588,65.97820104,29.46124393,32.98910052,14.73062196,1150927790,104199873.6,312599.6209,156299.8104,156299.8104
2021-03-04T00:00:00+00:00,6.576060647,1642148185,742363218.2,1642148185,564018956.2,0.343464105,68.10695462,30.7889985,34.05347731,15.39449925,1129499909,111507158.2,334521.4747,167260.7374,167260.7374
2021-03-03T00:00:00+00:00,5.557677578,1387841542,625786391.1,1387841542,123548765.4,0.089022242,62.25157676,28.0696235,31.12578838,14.03481175,978139539,67269746.28,201809.2388,100904.6194,100904.6194
2021-03-02T00:00:00+00:00,5.45393546,1361935465,610831803.5,1361935465,293453540.7,0.215468022,64.10720647,28.75225849,32.05360323,14.37612924,931515116,75304768.45,225914.3053,112957.1527,112957.1527
2021-03-01T00:00:00+00:00,4.812217186,1201688084,544650605.7,1201688084,289243786.1,0.24069789,59.51062225,26.97247055,29.75531112,13.48623527,821198941,62084798.25,186254.3947,93127.19737,93127.19737
2021-02-28T00:00:00+00:00,5.025274188,1254891846,565976400,1254891846,225270158.5,0.179513604,64.66392533,29.16447005,32.33196267,14.58223503,844767034,43978734.93,131936.2048,65968.10239,65968.10239
2021-02-27T00:00:00+00:00,4.937162935,1232889049,555121700.4,1232889049,321193738.2,0.260521203,65.44886205,29.46906182,32.72443102,14.73453091,803284994,58024698.5,174074.0955,87037.04775,87037.04775
2021-02-26T00:00:00+00:00,5.01236366,1251667880,566078600.4,1251667880,152174700.2,0.121577539,69.52939351,31.44532379,34.76469675,15.72266189,843565762,62988758.18,188966.2745,94483.13727,94483.13727
2021-02-25T00:00:00+00:00,5.666537492,1415025615,635124971.4,1415025615,187074168,0.132205499,82.43197593,36.99905204,41.21598797,18.49952602,875528413,69798255.25,209394.7657,104697.3829,104697.3829
2021-02-24T00:00:00+00:00,5.404233386,1349524058,605738461.9,1349524058,467938314.6,0.346743218,83.82885133,37.62686495,41.91442566,18.81343247,820106364,166656539.6,499969.6189,249984.8095,249984.8095
2021-02-23T00:00:00+00:00,6.384423967,1594293422,717892741.9,1594293422,660005044.2,0.413979657,120.010874,54.03957276,60.00543699,27.01978638,951160469,67504479.07,202513.4372,101256.7186,101256.7186
2021-02-22T00:00:00+00:00,6.580783285,1643327504,739331280.7,1643327504,654362689.9,0.398193719,134.1468852,60.3525397,67.07344259,30.17626985,962348709,70616516.44,211849.5493,105924.7747,105924.7747
2021-02-21T00:00:00+00:00,5.560435497,1388530239,620635656,1388530239,425279758.5,0.306280516,124.0365314,55.44099213,62.0182657,27.72049607,809730356,53335350.11,160006.0503,80003.02517,80003.02517
2021-02-20T00:00:00+00:00,5.468470603,1365565125,615982313.7,1365565125,567270597.7,0.415410871,131.2287253,59.19496065,65.61436264,29.59748032,793997005,39158484.94,117475.4548,58737.72741,58737.72741
2021-02-19T00:00:00+00:00,5.970095705,1490828986,667973230.1,1490828986,1151866422,0.772634845,150.6687482,67.50787066,75.33437408,33.75393533,792413595,87003504,261010.512,130505.256,130505.256
2021-02-18T00:00:00+00:00,4.441842822,1109199644,499132712.7,1109199644,360550233.4,0.325054408,130.2635395,58.61775576,65.13176974,29.30887788,654480388,21015631.19,63046.89357,31523.44678,31523.44678
2021-02-17T00:00:00+00:00,3.651691965,911886257.6,411472780.2,911886257.6,194684847.9,0.213496855,109.799262,49.54500325,54.89963099,24.77250163,573548749,27364568.21,82093.70463,41046.85232,41046.85232
2021-02-16T00:00:00+00:00,3.391365553,846878562.7,380384428.2,846878562.7,175651343.1,0.207410307,105.4454825,47.36194931,52.72274123,23.68097465,552948735,29101651.3,87304.9539,43652.47695,43652.47695
2021-02-15T00:00:00+00:00,3.524788555,880196433.6,398125296,880196433.6,195398035.2,0.221993668,113.8873586,51.51286307,56.9436793,25.75643153,566152475,21252375.98,63757.12794,31878.56397,31878.56397
2021-02-14T00:00:00+00:00,3.631958874,906958587.2,409154801.2,906958587.2,280307416.7,0.309063083,120.9880723,54.58115881,60.49403617,27.29057941,567463085,26315459.82,78946.37946,39473.18973,39473.18973
2021-02-13T00:00:00+00:00,3.489128011,871291421.9,394968065.5,871291421.9,259782821.7,0.29815836,121.412712,55.03800769,60.70635599,27.51900384,553027934,26826652.25,80479.95674,40239.97837,40239.97837
2021-02-12T00:00:00+00:00,3.158194387,788651969.6,355700336.4,788651969.6,218106995.7,0.276556712,115.2450177,51.9781769,57.62250887,25.98908845,460507079,21753021.57,65259.0647,32629.53235,32629.53235
2021-02-11T00:00:00+00:00,2.75429645,687792153.9,312423548.6,687792153.9,147112968,0.213891605,102.2756995,46.45783875,51.13784976,23.22891937,421349292,16244097.24,48732.29172,24366.14586,24366.14586
2021-02-10T00:00:00+00:00,2.81197405,702195178.9,317250503.9,702195178.9,156305979.5,0.222596201,105.9838201,47.88329704,52.99191006,23.94164852,427658203,16286363.23,48859.08969,24429.54485,24429.54485
2021-02-09T00:00:00+00:00,2.603884157,650231783.5,290062936.4,650231783.5,152574369.8,0.234646127,101.1475181,45.12105812,50.57375903,22.56052906,395363445,21761284.23,65283.85269,32641.92634,32641.92634
2021-02-08T00:00:00+00:00,2.407276309,601135639.4,272162893.3,601135639.4,102721243.6,0.170878645,96.86875604,43.85712505,48.43437802,21.92856253,360892284,9242173.77,27726.52131,13863.26065,13863.26065
2021-02-07T00:00:00+00:00,2.468707051,616475884.5,277388606.1,616475884.5,137772684.6,0.223484305,98.86705957,44.48608052,49.43352979,22.24304026,369098224,13543523.32,40630.56996,20315.28498,20315.28498
2021-02-06T00:00:00+00:00,2.585051992,645529088.8,290894256.9,645529088.8,190963570.3,0.295824888,105.0847665,47.35426427,52.54238327,23.67713214,373631778,24205089.58,72615.26874,36307.63437,36307.63437
2021-02-05T00:00:00+00:00,2.217291552,553693387.9,251827102.6,553693387.9,146914571.4,0.265335607,94.32338489,42.89952751,47.16169244,21.44976376,337353955,16083864.23,48251.59268,24125.79634,24125.79634
2021-02-04T00:00:00+00:00,2.236578735,558509707.8,256647460.8,558509707.8,113025541,0.202369877,97.50018573,44.80347386,48.75009287,22.40173693,328479557,15400906.14,46202.71841,23101.3592,23101.3592
2021-02-03T00:00:00+00:00,2.052959231,512656962.3,232219256.8,512656962.3,106988466.7,0.208694068,90.03686759,40.78418125,45.01843379,20.39209063,317430433,13774711.64,41324.13493,20662.06746,20662.06746
2021-02-02T00:00:00+00:00,1.959937114,489427842.5,220992599.5,489427842.5,96092771.81,0.196336954,88.05301561,39.75880227,44.02650781,19.87940114,298857690,9803668.208,29411.00462,14705.50231,14705.50231
2021-02-01T00:00:00+00:00,1.878578773,469111355.3,211339083.7,469111355.3,73974611.58,0.157690942,86.13191879,38.80324062,43.0659594,19.40162031,286308474,8613447.432,25840.3423,12920.17115,12920.17115
2021-01-31T00:00:00+00:00,1.92114346,479740442.7,216735836.2,479740442.7,61112223.13,0.127386015,89.81049094,40.57434003,44.90524547,20.28717001,294967608,7850313.919,23550.94176,11775.47088,11775.47088
2021-01-30T00:00:00+00:00,1.939047235,484211303.6,220115118.4,484211303.6,127007048.1,0.262296743,91.95183992,41.79991252,45.97591996,20.89995626,286076617,15749592.94,47248.77882,23624.38941,23624.38941
2021-01-29T00:00:00+00:00,1.939047235,484211303.6,220115118.4,484211303.6,127007048.1,0.262296743,95.59007761,43.45380022,47.7950388,21.72690011,280775186,17554259.56,52662.77867,26331.38933,26331.38933
2021-01-28T00:00:00+00:00,1.716221218,428568060.8,192646733.8,428568060.8,95439772.37,0.222694552,87.98331975,39.54960888,43.99165987,19.77480444,236081095,11765566.19,35296.69857,17648.34929,17648.34929
2021-01-27T00:00:00+00:00,1.892092889,472486047.6,210253515.6,472486047.6,93677953.33,0.198266073,99.37488544,44.22124026,49.68744272,22.11062013,248401735,10721001.36,32163.00408,16081.50204,16081.50204
2021-01-26T00:00:00+00:00,1.930409961,482054437.2,199527452.2,482054437.2,153884616.4,0.319226636,103.4160437,42.80499904,51.70802187,21.40249952,224959433,15652654.8,46957.9644,23478.9822,23478.9822
2021-01-25T00:00:00+00:00,1.852462118,462589606.3,189402853.2,462589606.3,100740275.8,0.21777462,102.6450558,42.02702823,51.32252791,21.01351411,218253583,9360065.887,28080.19766,14040.09883,14040.09883
2021-01-24T00:00:00+00:00,1.757118424,438780751.2,177833444.2,438780751.2,96484388.76,0.219892027,99.53588263,40.3408964,49.76794132,20.1704482,203675008,7325686.989,21977.06097,10988.53048,10988.53048
2021-01-23T00:00:00+00:00,1.69377297,422962372,170232950.3,422962372,121255945.1,0.286682582,96.44712212,38.81782218,48.22356106,19.40891109,198820905,8937705.513,26813.11654,13406.55827,13406.55827
2021-01-22T00:00:00+00:00,1.504175236,375616766.2,152422783.5,375616766.2,98731722.45,0.262852277,86.27992269,35.01181833,43.13996135,17.50590916,177080423,10842660.96,32527.98287,16263.99143,16263.99143
2021-01-21T00:00:00+00:00,1.783197057,445293005.6,176689942.6,445293005.6,41359611.84,0.092881791,105.7459479,41.95944071,52.87297395,20.97972035,202966594,8687759.732,26063.2792,13031.6396,13031.6396
2021-01-20T00:00:00+00:00,1.781042101,444754878.4,179928156.6,444754878.4,91474099.44,0.205673066,107.1165853,43.33463368,53.55829264,21.66731684,210565009,10211194.7,30633.5841,15316.79205,15316.79205
2021-01-19T00:00:00+00:00,1.781367184,444836057,179520305.4,444836057,45837227.8,0.103042968,110.5702866,44.62230818,55.28514332,22.31115409,203930489,8883338.506,26650.01552,13325.00776,13325.00776
2021-01-18T00:00:00+00:00,1.801187624,449785539.8,181661781,449785539.8,112531183.1,0.25018853,113.8248266,45.97217763,56.91241332,22.98608881,207412015,9124530.242,27373.59073,13686.79536,13686.79536
2021-01-17T00:00:00+00:00,1.743642307,435415548,170483498.3,435415548,118075810.6,0.271179592,111.3391586,43.59396293,55.66957929,21.79698146,191104533,11873309.61,35619.92884,17809.96442,17809.96442
2021-01-16T00:00:00+00:00,1.699868718,424484578.2,166504943.5,424484578.2,131981676.3,0.310922194,109.7426985,43.0467978,54.87134924,21.5233989,186691901,11958094.63,35874.28388,17937.14194,17937.14194
2021-01-15T00:00:00+00:00,1.657747726,413966288.7,161481634.6,413966288.7,56949879.07,0.137571297,101.8631494,39.73518694,50.93157471,19.86759347,178972049,8094026.239,24282.07872,12141.03936,12141.03936
2021-01-14T00:00:00+00:00,1.50515246,375860794.7,147940238,375860794.7,45034284.88,0.119816394,91.06628801,35.84403725,45.533144,17.92201863,170242158,8197527.197,24592.58159,12296.2908,12296.2908
2021-01-13T00:00:00+00:00,1.3816398,345017695.7,135165311.4,345017695.7,91667060.94,0.265687998,85.92673417,33.66295099,42.96336709,16.83147549,157627255,7970987.832,23912.9635,11956.48175,11956.48175
2021-01-12T00:00:00+00:00,1.396584599,348749652.3,136312197.2,348749652.3,141385687.6,0.405407394,89.38754137,34.93799085,44.69377068,17.46899543,173900182,15050247.86,45150.74358,22575.37179,22575.37179
2021-01-11T00:00:00+00:00,1.573711241,392981025.7,153823387.4,392981025.7,56836027.33,0.144627917,107.4833995,42.07190554,53.74169973,21.03595277,173900182,10616577.43,31849.73228,15924.86614,15924.86614
2021-01-10T00:00:00+00:00,1.628629785,406695070.1,156485911.1,406695070.1,91055679.02,0.22389177,115.582862,44.47334327,57.79143098,22.23667164,173590561,5135135.824,15405.40747,7702.703736,7702.703736
2021-01-09T00:00:00+00:00,1.555869771,388525723.4,149061984.3,388525723.4,112426122.8,0.28936597,112.262643,43.0707449,56.13132148,21.53537245,165152613,9141709.173,27425.12752,13712.56376,13712.56376
2021-01-08T00:00:00+00:00,1.594943186,398282984.1,152964281.5,398282984.1,56745092.93,0.142474309,119.0389238,45.71800499,59.51946192,22.85900249,171212151,10925580.96,32776.74289,16388.37145,16388.37145
2021-01-07T00:00:00+00:00,1.581925709,395032310.6,150650706.1,395032310.6,132570299.8,0.335593561,124.2036188,47.36666437,62.10180941,23.68333219,163442953,8308042.374,24924.12712,12462.06356,12462.06356
2021-01-06T00:00:00+00:00,1.535320198,383394164.5,144244431.7,383394164.5,108080372.9,0.281904064,125.4852069,47.2113142,62.74260347,23.6056571,155519317,8760204.205,26280.61261,13140.30631,13140.30631
2021-01-05T00:00:00+00:00,1.379228046,344415441.7,130206329.4,344415441.7,113702866.6,0.330132894,117.4940701,44.41865764,58.74703503,22.20932882,140205963,8051240.437,24153.72131,12076.86066,12076.86066
2021-01-04T00:00:00+00:00,1.423828832,355552975.9,134978103.7,355552975.9,32861340.25,0.09242319,125.953749,47.81565433,62.97687449,23.90782716,142522965,13451006.48,40353.01944,20176.50972,20176.50972
2021-01-03T00:00:00+00:00,1.285377062,320979340.5,121226912,320979340.5,72409680.84,0.225589849,119.5317904,45.14455608,59.7658952,22.57227804,127697763,6101170.993,18303.51298,9151.75649,9151.75649
2021-01-02T00:00:00+00:00,1.289304579,321960104.8,121778723.8,321960104.8,69190033.47,0.214902506,122.8831469,46.4795252,61.44157345,23.2397626,126243366,3467624.816,10402.87445,5201.437224,5201.437224
2021-01-01T00:00:00+00:00,1.269141386,316925030.9,119093374.3,316925030.9,30772698.07,0.097097721,121.8233488,45.77850361,60.91167439,22.88925181,124954208,2683440.905,8050.322714,4025.161357,4025.161357
2020-12-31T00:00:00+00:00,1.3252952,330947541.9,124219075.3,330947541.9,26780567.35,0.080920883,126.1817268,47.36151635,63.0908634,23.68075817,127444141,3559902.717,10679.70815,5339.854076,5339.854076
2020-12-30T00:00:00+00:00,1.346114856,336146545.2,129217870.3,336146545.2,101684689,0.302501068,129.4978423,49.78017958,64.74892114,24.89008979,132964884,4401305.595,13203.91679,6601.958393,6601.958393
2020-12-29T00:00:00+00:00,1.356157635,338654388.8,130474686.6,338654388.8,46775072.29,0.138120378,132.4289671,51.02142053,66.21448357,25.51071026,133139076,6542456.31,19627.36893,9813.684464,9813.684464
2020-12-28T00:00:00+00:00,1.279784072,319582680.8,119978029.5,319582680.8,81289398.9,0.25436109,129.5454583,48.63407738,64.77272917,24.31703869,111742987,5173022.271,15519.06681,7759.533407,7759.533407
2020-12-27T00:00:00+00:00,1.2761769,318681912,118633009,318681912,42373502.72,0.132964882,130.3470179,48.52317742,65.17350897,24.26158871,111742987,5439952.224,16319.85667,8159.928335,8159.928335
2020-12-26T00:00:00+00:00,1.218001628,304154610.2,113967527,304154610.2,68996757.84,0.226847648,121.7799859,45.63127886,60.88999297,22.81563943,111742987,6897894.539,20693.68362,10346.84181,10346.84181
2020-12-25T00:00:00+00:00,1.221940206,305138136.6,114586122.3,305138136.6,87293388.18,0.286078263,125.4990511,47.1276707,62.74952556,23.56383535,111742987,3787171.208,11361.51362,5680.756811,5680.756811
2020-12-24T00:00:00+00:00,1.169871648,292135779.6,109614290,292135779.6,115228870.5,0.394436007,120.0831089,45.05721531,60.04155444,22.52860765,122724700,6032788.625,18098.36587,9049.182937,9049.182937
