datetime,project,price,market_cap,market_cap_circulating,market_cap_fully_diluted,volume,vol_mc,ps,ps_circulating,gmv,revenue,revenue_supply_side
2019-05-27T00:00:00+00:00,Bitcoin,8631.080578,1.81253E+11,1.52779E+11,1.81253E+11,29224396883,0.161235657,554.6605081,467.5266723,2269683549,1664486.303,1664486.303
2019-05-26T00:00:00+00:00,Bitcoin,8037.627432,1.6879E+11,1.42301E+11,1.6879E+11,23978335158,0.142060016,539.8731115,455.1490383,1687129758,849054.6274,849054.6274
2019-05-25T00:00:00+00:00,Bitcoin,7977.244882,1.67522E+11,1.41357E+11,1.67522E+11,27368459147,0.163372189,543.3188582,458.4578123,1489371943,1024888.803,1024888.803
2019-05-24T00:00:00+00:00,Bitcoin,7861.812792,1.65098E+11,1.39495E+11,1.65098E+11,25345060243,0.153515183,541.9784147,457.9302859,2672316547,1540320.474,1540320.474
2019-05-23T00:00:00+00:00,Bitcoin,7665.796854,1.60982E+11,1.35913E+11,1.60982E+11,24589881451,0.152749513,549.7222766,464.1175086,2285837139,1270431.649,1270431.649
2019-05-22T00:00:00+00:00,Bitcoin,7958.365526,1.67126E+11,1.41017E+11,1.67126E+11,25314342979,0.151468904,591.768824,499.3203978,2072383954,1334256.274,1334256.274
2019-05-21T00:00:00+00:00,Bitcoin,7976.851713,1.67514E+11,1.4111E+11,1.67514E+11,28621475468,0.170860316,620.8964736,523.0286258,2336273596,1640764.989,1640764.989
2019-05-20T00:00:00+00:00,Bitcoin,8168.73069,1.71543E+11,1.44598E+11,1.71543E+11,30747684364,0.179241488,674.9623483,568.9401505,2237308434,1495523.154,1495523.154
2019-05-19T00:00:00+00:00,Bitcoin,7300.655158,1.53314E+11,1.2927E+11,1.53314E+11,22478772524,0.146619408,634.963266,535.3839895,1748857878,1047073.238,1047073.238
2019-05-18T00:00:00+00:00,Bitcoin,7343.371457,1.54211E+11,1.30123E+11,1.54211E+11,33030146386,0.214188282,660.0798419,556.9757394,1448996651,956675.4325,956675.4325
2019-05-17T00:00:00+00:00,Bitcoin,7875.9132,1.65394E+11,1.39525E+11,1.65394E+11,35026947534,0.211778601,728.5835417,614.627948,2741601391,1659084.919,1659084.919
2019-05-16T00:00:00+00:00,Bitcoin,8192.223139,1.72037E+11,1.44616E+11,1.72037E+11,30893707828,0.179576279,810.689441,681.4727438,2888299557,1784952.975,1784952.975
2019-05-15T00:00:00+00:00,Bitcoin,7990.055554,1.67791E+11,1.41341E+11,1.67791E+11,35426123185,0.21113223,856.9221089,721.8397927,3145620706,1607740.601,1607740.601
2019-05-14T00:00:00+00:00,Bitcoin,7805.981649,1.63926E+11,1.3809E+11,1.63926E+11,32078035931,0.195686537,908.4669471,765.286103,2903066595,1062237.544,1062237.544
2019-05-13T00:00:00+00:00,Bitcoin,6953.751389,1.46029E+11,1.22827E+11,1.46029E+11,31545333637,0.216021347,849.2703569,714.3336291,2586209059,885682.4118,885682.4118
2019-05-12T00:00:00+00:00,Bitcoin,7258.261281,1.52423E+11,1.29324E+11,1.52423E+11,32480039430,0.213090778,910.4569388,772.4771059,1613335763,710397.0252,710397.0252
2019-05-11T00:00:00+00:00,Bitcoin,6370.233759,1.33775E+11,1.12685E+11,1.33775E+11,20801839693,0.155498814,806.2096448,679.1067648,2281275745,908111.723,908111.723
2019-05-10T00:00:00+00:00,Bitcoin,6168.268996,1.29534E+11,1.09284E+11,1.29534E+11,18401396126,0.142058811,798.8367906,673.9587797,2146449474,789591.9248,789591.9248
2019-05-09T00:00:00+00:00,Bitcoin,5957.856733,1.25115E+11,1.05272E+11,1.25115E+11,16672412472,0.133256713,782.4441319,658.3490834,2372749299,660397.2191,660397.2191
2019-05-08T00:00:00+00:00,Bitcoin,5841.053771,1.22662E+11,1.03982E+11,1.22662E+11,19408267639,0.158225426,765.2693543,648.7301279,1958118480,671171.097,671171.097
2019-05-07T00:00:00+00:00,Bitcoin,5715.757136,1.20031E+11,1.01102E+11,1.20031E+11,16811224132,0.14005747,761.3909307,641.3164358,1725812178,533547.9029,533547.9029
2019-05-06T00:00:00+00:00,Bitcoin,5749.32378,1.20736E+11,1.01765E+11,1.20736E+11,16184057012,0.134045222,773.1085209,651.630619,1660330112,446012.9389,446012.9389
2019-05-05T00:00:00+00:00,Bitcoin,5803.943309,1.21883E+11,1.02653E+11,1.21883E+11,19242843060,0.157879878,773.4748381,651.441715,1105650052,365594.1575,365594.1575
2019-05-04T00:00:00+00:00,Bitcoin,5731.4931,1.20361E+11,1.01176E+11,1.20361E+11,20006287572,0.16621853,742.1772447,623.8748704,1157485505,345331.567,345331.567
2019-05-03T00:00:00+00:00,Bitcoin,5450.70662,1.14465E+11,96389607752,1.14465E+11,16512618031,0.144259304,687.5694842,578.9948551,1748891886,461325.8289,461325.8289
2019-05-02T00:00:00+00:00,Bitcoin,5354.5868,1.12446E+11,94579889910,1.12446E+11,14566414700,0.12954105,670.4766644,563.9456011,1527069530,349654.8567,349654.8567
2019-05-01T00:00:00+00:00,Bitcoin,5292.803975,1.11149E+11,93534079556,1.11149E+11,16794865767,0.151102424,666.8628012,561.1788113,1578630236,343496.1273,343496.1273
2019-04-30T00:00:00+00:00,Bitcoin,5199.755009,1.09195E+11,91885324030,1.09195E+11,15442022887,0.141417129,662.7228855,557.6682801,1811042996,454697.3884,454697.3884
2019-04-29T00:00:00+00:00,Bitcoin,5257.803249,1.10414E+11,92775167509,1.10414E+11,15573084969,0.141042835,681.2515915,572.4211236,1447002852,371952.7961,371952.7961
2019-04-28T00:00:00+00:00,Bitcoin,5256.977802,1.10397E+11,93148101240,1.10397E+11,14876251954,0.13475289,686.8167831,579.5080426,964605724,237887.8586,237887.8586
2019-04-27T00:00:00+00:00,Bitcoin,5295.84732,1.11213E+11,93049690718,1.11213E+11,19632024918,0.176526677,694.1364926,580.7711846,1106200397,281685.9817,281685.9817
2019-04-26T00:00:00+00:00,Bitcoin,5203.088599,1.09265E+11,91817406864,1.09265E+11,19329534424,0.176905314,686.4756063,576.8589253,1878089204,464110.8625,464110.8625
2019-04-25T00:00:00+00:00,Bitcoin,5452.101753,1.14494E+11,96218396013,1.14494E+11,20538511242,0.17938483,736.6433063,619.0591006,1577199551,482431.672,482431.672
2019-04-24T00:00:00+00:00,Bitcoin,5557.925728,1.16716E+11,98039931169,1.16716E+11,19400647820,0.166220352,772.408826,648.8109811,2662502180,709787.6722,709787.6722
2019-04-23T00:00:00+00:00,Bitcoin,5380.93579,1.13E+11,94990455843,1.13E+11,17199396917,0.152207522,787.4677506,661.9659401,1869718055,539896.8266,539896.8266
2019-04-22T00:00:00+00:00,Bitcoin,5311.16484,1.11534E+11,93759009855,1.11534E+11,16383813162,0.146894627,808.4710078,679.6234999,1429079243,385040.7694,385040.7694
2019-04-21T00:00:00+00:00,Bitcoin,5307.689183,1.11461E+11,93900276129,1.11461E+11,14990889922,0.134493916,827.5430805,697.1603889,919512414.4,262116.3113,262116.3113
2019-04-20T00:00:00+00:00,Bitcoin,5280.354444,1.10887E+11,93210585887,1.10887E+11,16257796674,0.146615308,832.2753072,699.6001231,1101288506,312341.0262,312341.0262
2019-04-19T00:00:00+00:00,Bitcoin,5274.767013,1.1077E+11,93215173177,1.1077E+11,15343841014,0.138519691,846.2424182,712.1292513,1450822901,416934.8374,416934.8374
2019-04-18T00:00:00+00:00,Bitcoin,5218.95715,1.09598E+11,92156851199,1.09598E+11,14530488676,0.13257975,862.7851235,725.4830159,1609971749,382187.6846,382187.6846
2019-04-17T00:00:00+00:00,Bitcoin,5213.598377,1.09486E+11,91835875598,1.09486E+11,13646324290,0.124640396,885.8840401,743.0745397,1732842650,394715.5435,394715.5435
2019-04-16T00:00:00+00:00,Bitcoin,5039.881017,1.05838E+11,89148028192,1.05838E+11,13837248985,0.130740511,883.9325827,744.545608,1520528973,402311.2339,402311.2339
2019-04-15T00:00:00+00:00,Bitcoin,5149.314493,1.08136E+11,90952758268,1.08136E+11,12373544681,0.114426185,931.9578779,783.8689217,1562098433,391774.2573,391774.2573
2019-04-14T00:00:00+00:00,Bitcoin,5072.987191,1.06533E+11,89473995794,1.06533E+11,12260233701,0.115084196,944.1127191,792.9350599,1173189989,302787.9487,302787.9487
2019-04-13T00:00:00+00:00,Bitcoin,5082.465152,1.06732E+11,89668931908,1.06732E+11,15595642634,0.146119969,962.12104,808.3100981,1158725743,340671.2649,340671.2649
2019-04-12T00:00:00+00:00,Bitcoin,5047.793162,1.06004E+11,89079171480,1.06004E+11,19758274668,0.186392388,976.1841865,820.3271613,1589634295,500782.2059,500782.2059
2019-04-11T00:00:00+00:00,Bitcoin,5308.905683,1.11487E+11,93646653914,1.11487E+11,19407452727,0.174078138,1070.659099,899.3301883,1989698282,584392.6049,584392.6049
2019-04-10T00:00:00+00:00,Bitcoin,5172.175265,1.08616E+11,91255525158,1.08616E+11,15780870293,0.145290903,1101.01308,925.037032,1706774497,587254.1038,587254.1038
2019-04-09T00:00:00+00:00,Bitcoin,5266.894776,1.10605E+11,92817357385,1.10605E+11,21960916923,0.198553036,1194.257664,1002.197464,1765943533,598491.4564,598491.4564
2019-04-08T00:00:00+00:00,Bitcoin,5176.977884,1.08717E+11,91102196906,1.08717E+11,22875598540,0.21041508,1253.897325,1050.739894,2020099592,692963.0883,692963.0883
2019-04-07T00:00:00+00:00,Bitcoin,5041.869076,1.05879E+11,88955701285,1.05879E+11,19652913084,0.185616284,1321.922906,1110.629122,1191794416,447007.7557,447007.7557
2019-04-06T00:00:00+00:00,Bitcoin,5014.955827,1.05314E+11,88332459638,1.05314E+11,20072621554,0.190597715,1375.786945,1153.944977,1008594265,408053.4632,408053.4632
2019-04-05T00:00:00+00:00,Bitcoin,4899.021554,1.02879E+11,86482892583,1.02879E+11,23773239681,0.231078598,1399.81812,1176.720103,1697966454,565678.8572,565678.8572
2019-04-04T00:00:00+00:00,Bitcoin,4955.831824,1.04072E+11,87673795384,1.04072E+11,27840300619,0.267508795,1526.671852,1286.114549,1850883219,755861.4218,755861.4218
2019-04-03T00:00:00+00:00,Bitcoin,4862.230428,1.02107E+11,86200568433,1.02107E+11,24241877355,0.237416784,1687.439511,1424.569074,2065022365,710890.0181,710890.0181
2019-04-02T00:00:00+00:00,Bitcoin,4146.321928,87072760482,73066822742,87072760482,12393581267,0.142335918,1639.8515,1376.076033,2380321052,566091.4371,566091.4371
2019-04-01T00:00:00+00:00,Bitcoin,4103.521739,86173956510,72310769858,86173956510,9729996888,0.112911108,1812.53612,1520.945394,1394324950,261604.071,261604.071
2019-03-31T00:00:00+00:00,Bitcoin,4103.856421,86180984848,72305792937,86180984848,13007834060,0.150936243,1880.023504,1577.338556,804436601.6,181506.3372,181506.3372
2019-03-30T00:00:00+00:00,Bitcoin,4103.32286,86169780050,72303023146,86169780050,16340416942,0.189630482,1912.804937,1604.989354,871859858.2,226064.6666,226064.6666
2019-03-29T00:00:00+00:00,Bitcoin,4028.391301,84596217325,70961529493,84596217325,15160882531,0.179214662,1929.75069,1618.725574,1298855702,258270.9019,258270.9019
2019-03-28T00:00:00+00:00,Bitcoin,4036.160918,84759379276,71134892682,84759379276,16215886403,0.19131672,1999.319239,1677.942438,1146176563,193804.9966,193804.9966
2019-03-27T00:00:00+00:00,Bitcoin,3938.659743,82711854606,69368692535,82711854606,19375985748,0.234258872,1974.224067,1655.740195,1291968062,192541.8081,192541.8081
2019-03-26T00:00:00+00:00,Bitcoin,3927.577297,82479123227,69206266249,82479123227,10661215003,0.129259558,2016.215749,1691.758574,1255044213,146378.9681,146378.9681
2019-03-25T00:00:00+00:00,Bitcoin,3993.3949,83861292910,70330401860,83861292910,9883972401,0.117860959,2073.453225,1738.904726,1212898294,115548.2449,115548.2449
2019-03-24T00:00:00+00:00,Bitcoin,4008.945386,84187853113,70485598084,84187853113,9206940725,0.109361866,2060.408567,1725.060383,794905815.9,63494.58297,63494.58297
2019-03-23T00:00:00+00:00,Bitcoin,3989.158491,83772328316,70227188529,83772328316,9404569963,0.112263442,2008.0038,1683.329857,707404231.7,69357.85214,69357.85214
2019-03-22T00:00:00+00:00,Bitcoin,3983.317781,83649673407,70175421257,83649673407,9845582434,0.11770019,1961.744099,1645.747233,1084515748,107514.4407,107514.4407
2019-03-21T00:00:00+00:00,Bitcoin,4045.572634,84957025304,71208656537,84957025304,9137227916,0.107551175,1972.758379,1653.512153,1276673115,138494.9633,138494.9633
2019-03-20T00:00:00+00:00,Bitcoin,4013.576969,84285116356,70618508802,84285116356,7503839511,0.089029236,1969.399705,1650.066778,1313571425,113799.6061,113799.6061
2019-03-19T00:00:00+00:00,Bitcoin,3986.706894,83720844775,70152235369,83720844775,7639543945,0.091250201,1979.904596,1659.022118,1146097191,88406.45483,88406.45483
2019-03-18T00:00:00+00:00,Bitcoin,3980.990105,83600792199,70051219293,83600792199,6533306537,0.078148859,1982.520639,1661.204211,1046789708,90089.59513,90089.59513
2019-03-17T00:00:00+00:00,Bitcoin,4007.709464,84161898740,70497099778,84161898740,8463266885,0.100559363,1993.539831,1669.862235,634243145.5,67369.37597,67369.37597
2019-03-16T00:00:00+00:00,Bitcoin,3925.46058,82434672174,69031558676,82434672174,8157372615,0.098955602,1938.710655,1623.494275,812322249.5,87704.45359,87704.45359
2019-03-15T00:00:00+00:00,Bitcoin,3876.698708,81410672869,68177693410,81410672869,8610482287,0.105766013,1895.198645,1587.141681,1140349939,120708.9888,120708.9888
2019-03-14T00:00:00+00:00,Bitcoin,3865.817783,81182173436,67968370344,81182173436,7240802847,0.08919203,1887.370753,1580.168513,1286745326,140979.0313,140979.0313
2019-03-13T00:00:00+00:00,Bitcoin,3876.480853,81406097908,68203157396,81406097908,8326845841,0.102287741,1923.691232,1611.695183,1153603428,141590.5338,141590.5338
2019-03-12T00:00:00+00:00,Bitcoin,3860.35923,81067543831,67983966610,81067543831,6459945402,0.079685964,1964.410747,1647.372405,1274577683,121947.1988,121947.1988
2019-03-11T00:00:00+00:00,Bitcoin,3923.559789,82394755565,68962957216,82394755565,8576340544,0.104088428,2030.451389,1699.452002,1104188239,119081.5811,119081.5811
2019-03-10T00:00:00+00:00,Bitcoin,3941.600873,82773618339,69292799411,82773618339,8968209822,0.108346234,2065.600071,1729.188771,708125770.3,74536.98792,74536.98792
2019-03-09T00:00:00+00:00,Bitcoin,3861.879307,81099465455,67914021946,81099465455,9387592412,0.11575406,2034.753835,1703.93622,844655887.8,96466.3415,96466.3415
2019-03-08T00:00:00+00:00,Bitcoin,3871.637248,81304382207,68020879276,81304382207,6098011810,0.075002253,2053.79814,1718.248778,1196858409,131733.5333,131733.5333
2019-03-07T00:00:00+00:00,Bitcoin,3860.510762,81070726010,67888909504,81070726010,8477459044,0.104568683,2093.227405,1752.87595,1155575389,145786.8505,145786.8505
2019-03-06T00:00:00+00:00,Bitcoin,3852.461666,80901694981,67733767403,80901694981,9088065055,0.112334668,2146.155428,1796.837416,1200802567,148726.0692,148726.0692
2019-03-05T00:00:00+00:00,Bitcoin,3712.812457,77969061603,65238057882,77969061603,3608196681,0.046277288,2134.314147,1785.817439,1184385658,113387.6824,113387.6824
2019-03-04T00:00:00+00:00,Bitcoin,3806.954274,79946039750,66885712070,79946039750,6749676087,0.084427898,2222.602436,1859.508576,1049248283,105321.5722,105321.5722
2019-03-03T00:00:00+00:00,Bitcoin,3819.645731,80212560342,67101767699,80212560342,3291046239,0.041029064,2227.998418,1863.830697,678966919.7,81380.16835,81380.16835
2019-03-02T00:00:00+00:00,Bitcoin,3815.75394,80130832738,67085713234,80130832738,5524886886,0.068948327,2209.05939,1849.429486,869897783.6,94326.62525,94326.62525
2019-03-01T00:00:00+00:00,Bitcoin,3815.607608,80127759758,67016664287,80127759758,7627783001,0.095195261,2223.165474,1859.39473,1119439125,116971.8198,116971.8198
2019-02-28T00:00:00+00:00,Bitcoin,3813.377892,80080935730,67155912259,80080935730,7731184276,0.096542132,2251.610822,1888.201947,1577805644,114286.0285,114286.0285
2019-02-27T00:00:00+00:00,Bitcoin,3809.209775,79993405268,66890485485,79993405268,2992667601,0.037411429,2270.651668,1898.718924,1239880964,123211.628,123211.628
2019-02-26T00:00:00+00:00,Bitcoin,3824.683504,80318353589,67154603800,80318353589,9049456994,0.112669852,2332.991759,1950.626853,1189221577,135648.4912,135648.4912
2019-02-25T00:00:00+00:00,Bitcoin,3742.868947,78600247881,66108588220,78600247881,11112465191,0.141379518,2335.042934,1963.942811,1354687665,151488.7424,151488.7424
2019-02-24T00:00:00+00:00,Bitcoin,4115.337927,86422096463,72266544792,86422096463,8493566415,0.098280032,2625.125315,2195.141566,889194617.3,108629.9553,108629.9553
2019-02-23T00:00:00+00:00,Bitcoin,3973.641323,83446467778,69748877117,83446467778,5999302846,0.07189403,2559.702498,2139.531843,1001202995,107084.9428,107084.9428
2019-02-22T00:00:00+00:00,Bitcoin,3934.813594,82631085472,69059468753,82631085472,6838246918,0.082756349,2558.709357,2138.458038,1131664456,150757.0967,150757.0967
2019-02-21T00:00:00+00:00,Bitcoin,3976.808907,83512987037,69790459106,83512987037,6377580055,0.076366327,2660.128932,2223.026933,1199922813,136486.5936,136486.5936
2019-02-20T00:00:00+00:00,Bitcoin,3915.009971,82215209397,68719418872,82215209397,5969708630,0.072610757,2684.307549,2243.673113,1361599950,147601.2816,147601.2816
2019-02-19T00:00:00+00:00,Bitcoin,3886.5202,81616924210,68147457623,81616924210,9588927259,0.117486996,2766.995995,2310.350998,1322327094,143579.1448,143579.1448
2019-02-18T00:00:00+00:00,Bitcoin,3665.075531,76966586147,64383522064,76966586147,4945386865,0.064253686,2694.779122,2254.216794,1170657148,115756.2524,115756.2524
2019-02-17T00:00:00+00:00,Bitcoin,3622.591653,76074424715,63547140519,76074424715,4019925055,0.052842004,2711.492287,2264.986978,645980516.2,70308.58101,70308.58101
2019-02-16T00:00:00+00:00,Bitcoin,3601.229191,75625813019,63165603232,75625813019,4506367417,0.059587689,2676.312378,2235.359582,731348186.7,78524.39805,78524.39805
2019-02-15T00:00:00+00:00,Bitcoin,3589.66183,75382898422,62991824524,75382898422,11971659893,0.15881135,2656.235362,2219.616323,1045496524,94198.21688,94198.21688
2019-02-14T00:00:00+00:00,Bitcoin,3610.062273,75811307734,63267872021,75811307734,5635612273,0.074337357,2689.746314,2244.711649,826605442.7,93107.33279,93107.33279
2019-02-13T00:00:00+00:00,Bitcoin,3633.965047,76313265982,63712841387,76313265982,5532706262,0.072499928,2729.645528,2278.941549,1246948246,124727.4356,124727.4356
2019-02-12T00:00:00+00:00,Bitcoin,3631.44454,76260335334,63670312531,76260335334,5446022476,0.071413566,2817.559125,2352.40075,1115696145,125558.0732,125558.0732
2019-02-11T00:00:00+00:00,Bitcoin,3675.691629,77189524212,64439836442,77189524212,5081021130,0.065825268,2932.0039,2447.713646,998596208.2,81890.87185,81890.87185
2019-02-10T00:00:00+00:00,Bitcoin,3667.408264,77015573550,64286029202,77015573550,4883557857,0.063410004,2916.992111,2434.856113,640522330.7,52452.35182,52452.35182
2019-02-09T00:00:00+00:00,Bitcoin,3664.282103,76949924156,64226481382,76949924156,6293135761,0.081782222,2864.21713,2390.627284,753491767.9,63463.66712,63463.66712
2019-02-08T00:00:00+00:00,Bitcoin,3394.014653,71274307712,59482397753,71274307712,3297274818,0.046261759,2612.954113,2180.656408,1113715074,76013.29521,76013.29521
2019-02-07T00:00:00+00:00,Bitcoin,3405.836861,71522574086,59682137962,71522574086,4211212356,0.058879485,2614.735781,2181.87088,901997211.3,56251.79055,56251.79055
2019-02-06T00:00:00+00:00,Bitcoin,3469.894677,72867788219,60825168549,72867788219,3653777872,0.050142566,2617.734754,2185.110342,959117739.2,73550.9926,73550.9926
2019-02-05T00:00:00+00:00,Bitcoin,3464.003509,72744073686,60723961266,72744073686,4454914649,0.061240929,2621.82166,2188.596113,849107340.9,58920.47012,58920.47012
2019-02-04T00:00:00+00:00,Bitcoin,3454.025844,72534542720,60524138032,72534542720,2375918195,0.032755679,2626.80177,2191.85104,816488964.5,57975.21643,57975.21643
2019-02-03T00:00:00+00:00,Bitcoin,3486.581616,73218213941,61071179758,73218213941,3310421844,0.045213092,2633.466811,2196.569901,670619734.9,49789.32842,49789.32842
2019-02-02T00:00:00+00:00,Bitcoin,3464.490148,72754293099,60678990333,72754293099,3765731026,0.051759571,2592.209023,2161.970374,729502652.9,65686.87584,65686.87584
2019-02-01T00:00:00+00:00,Bitcoin,3431.943638,72070816395,60101226569,72070816395,4330022381,0.060080107,2562.222743,2136.68635,1234669502,108082.5903,108082.5903
2019-01-31T00:00:00+00:00,Bitcoin,3457.882649,72615535633,60555372964,72615535633,4973814467,0.068495184,2654.010505,2213.226062,1041766010,104452.7983,104452.7983
2019-01-30T00:00:00+00:00,Bitcoin,3413.375483,71680885148,59768195291,71680885148,4865613085,0.067878809,2671.534111,2227.550234,1428425667,74661.52395,74661.52395
2019-01-29T00:00:00+00:00,Bitcoin,3432.215668,72076529034,60087154448,72076529034,3445780458,0.047807247,2714.716431,2263.144295,988776742.7,76533.48395,76533.48395
2019-01-28T00:00:00+00:00,Bitcoin,3553.121681,74615555304,62192208388,74615555304,2882787007,0.038635201,2832.654839,2361.023239,1197344035,85681.73537,85681.73537
2019-01-27T00:00:00+00:00,Bitcoin,3563.614563,74835905832,62374968461,74835905832,2548165746,0.034050042,2860.847684,2384.487527,575927687.3,55089.70321,55089.70321
2019-01-26T00:00:00+00:00,Bitcoin,3564.822417,74861270759,62386316357,74861270759,2582590473,0.034498352,2852.712297,2377.333567,649542989.5,70588.08382,70588.08382
2019-01-25T00:00:00+00:00,Bitcoin,3565.642005,74878482097,62397665388,74878482097,2514079888,0.033575465,2865.910287,2388.217631,1012281104,88637.2461,88637.2461
2019-01-24T00:00:00+00:00,Bitcoin,3555.700003,74669700053,62216525710,74669700053,2663764215,0.035673964,2885.799205,2404.514821,1050713614,81361.26794,81361.26794
2019-01-23T00:00:00+00:00,Bitcoin,3571.266908,74996605070,62482350134,74996605070,2718371972,0.0362466,2880.48514,2399.835045,1002541121,81094.54815,81094.54815
2019-01-22T00:00:00+00:00,Bitcoin,3531.004183,74151087839,61784404483,74151087839,2561594565,0.03454561,2874.36747,2394.989576,1025062067,74343.28872,74343.28872
2019-01-21T00:00:00+00:00,Bitcoin,3539.167531,74322518152,61969431897,74322518152,2940644469,0.039565996,2881.778833,2402.80068,961737430.4,71407.86944,71407.86944
2019-01-20T00:00:00+00:00,Bitcoin,3674.587271,77166332688,64269861568,77166332688,2766880413,0.035856057,2928.655914,2439.202482,600980455.1,51500.72102,51500.72102
2019-01-19T00:00:00+00:00,Bitcoin,3597.793252,75553658287,62898826372,75553658287,2649449860,0.035067129,2792.96378,2325.15735,657821340.8,64150.26256,64150.26256
2019-01-18T00:00:00+00:00,Bitcoin,3620.981281,76040606904,63320099663,76040606904,3049367561,0.040101831,2743.424734,2284.488968,1005681381,72859.30395,72859.30395
2019-01-17T00:00:00+00:00,Bitcoin,3597.647323,75550593790,62969304894,75550593790,2753646524,0.036447715,2695.07002,2246.265413,1003217106,87394.6462,87394.6462
2019-01-16T00:00:00+00:00,Bitcoin,3567.801243,74923826107,62348810149,74923826107,2953789408,0.0394239,2689.353515,2237.979564,1107350289,88897.24375,88897.24375
2019-01-15T00:00:00+00:00,Bitcoin,3648.048286,76609013999,63758350561,76609013999,3101461658,0.040484292,2798.40516,2328.990909,1534720792,77696.01137,77696.01137
2019-01-14T00:00:00+00:00,Bitcoin,3495.832311,73412478537,61050348902,73412478537,2675674830,0.036447139,2704.336514,2248.945833,1005986761,73735.04972,73735.04972
2019-01-13T00:00:00+00:00,Bitcoin,3598.436347,75567163278,62924488426,75567163278,2456062890,0.032501721,2775.362773,2311.033987,587735957.9,49044.29565,49044.29565
2019-01-12T00:00:00+00:00,Bitcoin,3632.849306,76289835435,63121578244,76289835435,3263342033,0.042775581,2774.246938,2295.388949,742879085.1,62746.36006,62746.36006
2019-01-11T00:00:00+00:00,Bitcoin,3623.847729,76100802311,63326376681,76100802311,4144535970,0.054461134,2751.917267,2289.975192,1194263616,88333.04251,88333.04251
2019-01-10T00:00:00+00:00,Bitcoin,3982.225913,83626744168,69609283899,83626744168,3230523441,0.038630267,3036.262455,2527.326125,1644594597,91823.19946,91823.19946
2019-01-09T00:00:00+00:00,Bitcoin,3973.591255,83445416347,69418693910,83445416347,3482430798,0.041733039,3049.469696,2536.87036,1288265219,98399.11782,98399.11782
2019-01-08T00:00:00+00:00,Bitcoin,3989.668718,83783043068,69602133074,83783043068,3360163853,0.040105536,3113.991419,2586.924957,1016577106,82498.86199,82498.86199
2019-01-07T00:00:00+00:00,Bitcoin,4013.520091,84283921917,70084169300,84283921917,3435733236,0.040763804,3154.36076,2622.929125,1204773645,97235.2744,97235.2744
2019-01-06T00:00:00+00:00,Bitcoin,3787.307857,79533465000,66070973627,79533465000,2763831884,0.034750553,2967.717097,2465.376783,830345799.8,65858.09582,65858.09582
2019-01-05T00:00:00+00:00,Bitcoin,3815.26808,80120629678,66650769533,80120629678,2950054796,0.036820165,2943.776348,2448.869407,774918170.5,47678.16802,47678.16802
2019-01-04T00:00:00+00:00,Bitcoin,3776.525808,79307041962,65922288583,79307041962,2261199755,0.028511967,2850.137839,2369.116341,1172600819,74088.62979,74088.62979
2019-01-03T00:00:00+00:00,Bitcoin,3872.172184,81315615869,67643304990,81315615869,3263469039,0.040133362,2867.95352,2385.739229,1077509846,72172.75662,72172.75662
2019-01-02T00:00:00+00:00,Bitcoin,3794.264254,79679549329,66188448932,79679549329,2689877851,0.033758698,2752.640139,2286.571432,976345056.8,70928.63305,70928.63305
2019-01-01T00:00:00+00:00,Bitcoin,3692.531566,77543162876,64422635600,77543162876,2991427568,0.03857758,2652.166022,2203.411866,553082048.3,42892.66989,42892.66989
2018-12-31T00:00:00+00:00,Bitcoin,3809.728229,80004292801,66494185031,80004292801,3109685385,0.038868982,2648.704946,2201.425331,944954374.3,59496.47605,59496.47605
2018-12-30T00:00:00+00:00,Bitcoin,3778.19394,79342072738,66838758054,79342072738,3031003209,0.038201714,2526.691579,2128.516704,555981118.8,50790.7326,50790.7326
2018-12-29T00:00:00+00:00,Bitcoin,3854.421097,80942843037,67263083067,80942843037,3561935969,0.04400557,2451.090431,2036.843445,859182427.8,58775.34241,58775.34241
2018-12-28T00:00:00+00:00,Bitcoin,3587.70388,75341781483,62808667854,75341781483,3386167814,0.04494409,2193.295095,1828.440215,1267186548,70176.43885,70176.43885
2018-12-27T00:00:00+00:00,Bitcoin,3781.613082,79413874713,65972460015,79413874713,3568561116,0.044936242,2260.361737,1877.777969,1138696325,62180.71525,62180.71525
2018-12-26T00:00:00+00:00,Bitcoin,3759.178427,78942746965,65350104373,78942746965,4189084247,0.05306484,2189.063493,1812.142765,867267433.6,60834.22318,60834.22318
2018-12-25T00:00:00+00:00,Bitcoin,4021.990255,84461795362,70266326465,84461795362,5022191528,0.059461103,2290.654083,1905.664531,756865192.5,67199.06394,67199.06394
2018-12-24T00:00:00+00:00,Bitcoin,3941.61774,82773972543,68680118909,82773972543,3514437243,0.042458241,2208.082485,1832.114166,1244634769,95054.33757,95054.33757
2018-12-23T00:00:00+00:00,Bitcoin,3960.567773,83171923242,68846085704,83171923242,3568245608,0.042902045,2178.242913,1803.054353,761386998.5,60817.69108,60817.69108
2018-12-22T00:00:00+00:00,Bitcoin,3846.227498,80770777458,67118181897,80770777458,4813606169,0.059595888,2046.052409,1700.210424,721335077.2,73760.82742,73760.82742
2018-12-21T00:00:00+00:00,Bitcoin,4065.097238,85367041998,70578857837,85367041998,6126325233,0.071764525,2071.005431,1712.243911,1409939648,118818.2438,118818.2438
