sender,receiver,amount,amount_usd,currency,date
0xbda57ecd76f43c794989f9ec8f224ca8ea6efde8,0xce84867c3c02b05dc570d0135103d3fb9cc19433,15508.03404,37794.27747,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0xbda57ecd76f43c794989f9ec8f224ca8ea6efde8,0x795065dcc9f64b5614c407a6efdc400da6221fb0,75000,184285.9268,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0xbda57ecd76f43c794989f9ec8f224ca8ea6efde8,0x2b4fa7f593137e1207c410339ca36cdcfaa852a3,3236,9624.068379,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0xbda57ecd76f43c794989f9ec8f224ca8ea6efde8,0x2b4fa7f593137e1207c410339ca36cdcfaa852a3,1921,4442.424977,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0xbda57ecd76f43c794989f9ec8f224ca8ea6efde8,0x2b4fa7f593137e1207c410339ca36cdcfaa852a3,929.925885,2373.652459,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-13
0x608982cf33a62ace8f07537124a66e360818f2d6,0x968ea200e44daa0faf65dbeeca2ba1ae8930d08c,377.5181,609.1570016,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-16
0x0c26d15a610902dcdbb85f46375a0bbe6ee1a7b7,0xce84867c3c02b05dc570d0135103d3fb9cc19433,10,60.84933281,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x0c26d15a610902dcdbb85f46375a0bbe6ee1a7b7,0x42f89fd59d346289dbb91fd6255e7887734db2a1,44,206.0070419,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0xed279332d8645baaa544c8dc4709e06061ec152a,0xce84867c3c02b05dc570d0135103d3fb9cc19433,170,509.2001987,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0xed279332d8645baaa544c8dc4709e06061ec152a,0xce84867c3c02b05dc570d0135103d3fb9cc19433,56.73120281,166.5295848,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0xed279332d8645baaa544c8dc4709e06061ec152a,0x795065dcc9f64b5614c407a6efdc400da6221fb0,267.9271986,630.2522845,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0xed279332d8645baaa544c8dc4709e06061ec152a,0x795065dcc9f64b5614c407a6efdc400da6221fb0,34.84473727,98.00962135,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0xed279332d8645baaa544c8dc4709e06061ec152a,0x795065dcc9f64b5614c407a6efdc400da6221fb0,46.39407253,102.481746,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-14
0xed279332d8645baaa544c8dc4709e06061ec152a,0x795065dcc9f64b5614c407a6efdc400da6221fb0,10.61085888,19.84756819,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-15
0xed279332d8645baaa544c8dc4709e06061ec152a,0x795065dcc9f64b5614c407a6efdc400da6221fb0,10.41392651,15.85903459,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-16
0x1ec0760780056208c316e62efe87c316fc03c882,0xce84867c3c02b05dc570d0135103d3fb9cc19433,99.94555377,1013.097093,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x1ec0760780056208c316e62efe87c316fc03c882,0xce84867c3c02b05dc570d0135103d3fb9cc19433,449.0512833,3592.147366,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x1ec0760780056208c316e62efe87c316fc03c882,0xce84867c3c02b05dc570d0135103d3fb9cc19433,40.90287868,111.6291477,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0x1ec0760780056208c316e62efe87c316fc03c882,0x795065dcc9f64b5614c407a6efdc400da6221fb0,105.8134492,301.956855,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0x1ec0760780056208c316e62efe87c316fc03c882,0x795065dcc9f64b5614c407a6efdc400da6221fb0,171.9845913,427.4136038,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0x1ec0760780056208c316e62efe87c316fc03c882,0x795065dcc9f64b5614c407a6efdc400da6221fb0,215.6398588,533.0073015,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-12
0x1ec0760780056208c316e62efe87c316fc03c882,0x795065dcc9f64b5614c407a6efdc400da6221fb0,189.8986627,356.8400419,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-15
0x1ec0760780056208c316e62efe87c316fc03c882,0x795065dcc9f64b5614c407a6efdc400da6221fb0,121.4197754,200.3378065,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-18
0x1ec0760780056208c316e62efe87c316fc03c882,0x795065dcc9f64b5614c407a6efdc400da6221fb0,311.8398474,441.2868661,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-22
0x91230a613fa2e0a8031b8aa91077c23c19c529b6,0xce84867c3c02b05dc570d0135103d3fb9cc19433,308.8690058,774.3242047,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0x111cd92405b1dfbd19882d361418f49d99d8fed8,0x8798249c2e607446efb7ad49ec89dd1865ff4272,1300,3174.664927,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-14
0x111cd92405b1dfbd19882d361418f49d99d8fed8,0x8798249c2e607446efb7ad49ec89dd1865ff4272,2000,4137.114644,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-15
0x111cd92405b1dfbd19882d361418f49d99d8fed8,0x8798249c2e607446efb7ad49ec89dd1865ff4272,400,691.6381836,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-16
0x111cd92405b1dfbd19882d361418f49d99d8fed8,0x8798249c2e607446efb7ad49ec89dd1865ff4272,1600,2177.746201,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-17
0x111cd92405b1dfbd19882d361418f49d99d8fed8,0x795065dcc9f64b5614c407a6efdc400da6221fb0,5423.30464,4095.798452,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-10-06
0x111cd92405b1dfbd19882d361418f49d99d8fed8,0x795065dcc9f64b5614c407a6efdc400da6221fb0,47.68101522,64.33958174,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-11-19
0x7b65eecc74ca90a579846e01040d7fbc9d2e65d2,0x2e64b4978f407f7d9f5b1fd6e1a5b8fe07af8612,33.28046374,245.1156702,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0xbce0ce90a79474a0c4fa677cc24d32d2a9e90d0b,0x8f75a47c5a8949aee8d3f01e59e6992564d011ca,24.056,44.99664974,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-15
0xbce0ce90a79474a0c4fa677cc24d32d2a9e90d0b,0xce84867c3c02b05dc570d0135103d3fb9cc19433,24.056,36.09012254,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-16
0xbce0ce90a79474a0c4fa677cc24d32d2a9e90d0b,0x3c84e831d8b8406555025d3efcf45565e8bac30b,41.91096703,26.19089205,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-10-26
0x9ad7d62facb18aa51ddb3bdf9f18f6474c827fff,0x41f8d14c9475444f30a80431c68cf24dc9a8369a,199.04,548.8494649,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0x9173b85059c8324f66337059c1e93ebb7bde52f4,0x8798249c2e607446efb7ad49ec89dd1865ff4272,203.6693539,571.0981713,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x9173b85059c8324f66337059c1e93ebb7bde52f4,0x795065dcc9f64b5614c407a6efdc400da6221fb0,410.6354307,362.2635571,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-10-05
0x8e859202888fc0f919aafbbe30f85d2be6de0213,0xce84867c3c02b05dc570d0135103d3fb9cc19433,103.9118261,647.9674966,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x8e859202888fc0f919aafbbe30f85d2be6de0213,0x5b3ff81942dfd4bb63b3578d965fa13e522cf340,356.12727,2158.903213,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x8e859202888fc0f919aafbbe30f85d2be6de0213,0xce84867c3c02b05dc570d0135103d3fb9cc19433,211.4582173,1132.168994,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x8e859202888fc0f919aafbbe30f85d2be6de0213,0xce84867c3c02b05dc570d0135103d3fb9cc19433,808.0451164,1390.444214,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x8e859202888fc0f919aafbbe30f85d2be6de0213,0xce84867c3c02b05dc570d0135103d3fb9cc19433,116.8697434,312.8031875,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-08
0x8e859202888fc0f919aafbbe30f85d2be6de0213,0x8798249c2e607446efb7ad49ec89dd1865ff4272,221.4930817,657.7634322,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0x8e859202888fc0f919aafbbe30f85d2be6de0213,0x8798249c2e607446efb7ad49ec89dd1865ff4272,127.6926361,345.1766462,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x8e859202888fc0f919aafbbe30f85d2be6de0213,0x8798249c2e607446efb7ad49ec89dd1865ff4272,401.1148756,1008.921392,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-12
0x8e859202888fc0f919aafbbe30f85d2be6de0213,0x8798249c2e607446efb7ad49ec89dd1865ff4272,754.5367249,1925.96849,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-13
0x8e859202888fc0f919aafbbe30f85d2be6de0213,0x795065dcc9f64b5614c407a6efdc400da6221fb0,60.22510756,138.3764971,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-14
0x8e859202888fc0f919aafbbe30f85d2be6de0213,0x8798249c2e607446efb7ad49ec89dd1865ff4272,111.4797255,258.4714095,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-15
0x8e859202888fc0f919aafbbe30f85d2be6de0213,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1028.435363,1762.154013,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-18
0x9969c5eb7a51738d0d3bb0d9fe701567a6232a5d,0x8798249c2e607446efb7ad49ec89dd1865ff4272,797.9257741,2214.473192,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x9969c5eb7a51738d0d3bb0d9fe701567a6232a5d,0xf2d8073c3d9fecf2b08127e6c6ad6f11bd855c0c,900.9604885,661.634535,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-10-13
0x9969c5eb7a51738d0d3bb0d9fe701567a6232a5d,0xa1e34cb76a12978ac2c8be2a23e995d2569149df,900.9604885,515.5418894,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-11-06
0xfdad84f577207cdd0d4f75569dc187d9e8b70a5e,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1939.192693,14457.11413,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0xfdad84f577207cdd0d4f75569dc187d9e8b70a5e,0x2341563603718518c25a8f14e75bcd6c1e3bdfcc,6267.955517,8714.205776,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-25
0x1880050ddefe51dc3af0822decf6a676bb3c4519,0xce84867c3c02b05dc570d0135103d3fb9cc19433,70.46585171,408.9387377,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x1880050ddefe51dc3af0822decf6a676bb3c4519,0xce84867c3c02b05dc570d0135103d3fb9cc19433,184.3483569,346.6164888,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0x1880050ddefe51dc3af0822decf6a676bb3c4519,0x8798249c2e607446efb7ad49ec89dd1865ff4272,15.13454711,42.3375733,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0x1880050ddefe51dc3af0822decf6a676bb3c4519,0x8798249c2e607446efb7ad49ec89dd1865ff4272,86.35507046,229.7700084,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x1880050ddefe51dc3af0822decf6a676bb3c4519,0x795065dcc9f64b5614c407a6efdc400da6221fb0,132.3780736,370.4953958,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0x1880050ddefe51dc3af0822decf6a676bb3c4519,0x795065dcc9f64b5614c407a6efdc400da6221fb0,152.1501479,375.3584064,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-12
0x1880050ddefe51dc3af0822decf6a676bb3c4519,0x8798249c2e607446efb7ad49ec89dd1865ff4272,113.4548382,192.1739269,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-16
0x1880050ddefe51dc3af0822decf6a676bb3c4519,0x8798249c2e607446efb7ad49ec89dd1865ff4272,103.7985271,172.8574454,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-21
0x1880050ddefe51dc3af0822decf6a676bb3c4519,0x8798249c2e607446efb7ad49ec89dd1865ff4272,100.4706648,140.9076555,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-24
0x1880050ddefe51dc3af0822decf6a676bb3c4519,0x8798249c2e607446efb7ad49ec89dd1865ff4272,100.7554003,129.2491915,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-30
0x1880050ddefe51dc3af0822decf6a676bb3c4519,0x8798249c2e607446efb7ad49ec89dd1865ff4272,311.1476571,211.0078802,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-10-23
0x1880050ddefe51dc3af0822decf6a676bb3c4519,0x8798249c2e607446efb7ad49ec89dd1865ff4272,204.1230154,145.8565667,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-11-11
0x1880050ddefe51dc3af0822decf6a676bb3c4519,0x8798249c2e607446efb7ad49ec89dd1865ff4272,78.11323943,99.12641271,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-11-17
0x1880050ddefe51dc3af0822decf6a676bb3c4519,0x8798249c2e607446efb7ad49ec89dd1865ff4272,65.31296728,99.12359565,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-11-30
0x917fccd7205977db2bff09bc1ec79f62f4fb8afc,0x1b687ea6e763d8b70e477d093121026182563adc,566.0158817,1033.623324,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-19
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xe8ad0ae8e7eb4aaae1d7ce7ca03572dd5dd31d83,1707.434193,18101.55804,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xe8ad0ae8e7eb4aaae1d7ce7ca03572dd5dd31d83,4947.419258,35875.38773,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xce84867c3c02b05dc570d0135103d3fb9cc19433,3318.394261,24401.70285,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xe8ad0ae8e7eb4aaae1d7ce7ca03572dd5dd31d83,1050.530159,6135.542117,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xe8ad0ae8e7eb4aaae1d7ce7ca03572dd5dd31d83,3404.584887,16686.48952,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1952.138059,8910.127104,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xe8ad0ae8e7eb4aaae1d7ce7ca03572dd5dd31d83,12001.1052,34549.60608,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xce84867c3c02b05dc570d0135103d3fb9cc19433,1889.709722,8636.485064,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-05
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xe8ad0ae8e7eb4aaae1d7ce7ca03572dd5dd31d83,4546.890446,13806.36851,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xce84867c3c02b05dc570d0135103d3fb9cc19433,5400.718971,14796.12812,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xce84867c3c02b05dc570d0135103d3fb9cc19433,4431.549921,12109.44457,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-08
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xc78536cdd86fec038350a9a968cb4d7b00c6c63e,2286.762217,5653.459306,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-08
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xce84867c3c02b05dc570d0135103d3fb9cc19433,7405.113818,19200.80484,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xce84867c3c02b05dc570d0135103d3fb9cc19433,9241.889856,25961.06078,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0x8798249c2e607446efb7ad49ec89dd1865ff4272,2955.5556,8467.70417,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-10
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xce84867c3c02b05dc570d0135103d3fb9cc19433,5000.37321,11954.80198,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-11
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xce84867c3c02b05dc570d0135103d3fb9cc19433,2992.849282,7354.765756,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-12
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0x795065dcc9f64b5614c407a6efdc400da6221fb0,34640.59583,77547.4955,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-13
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0xce84867c3c02b05dc570d0135103d3fb9cc19433,4414.948904,11163.28118,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-13
0x918a97ad195dd111c54ea82e2f8b8d22e9f48726,0x795065dcc9f64b5614c407a6efdc400da6221fb0,43010.83123,97750.55513,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-14
0x2cdfd2ef3d3ce7d074da7c24886e06b64d870157,0xce84867c3c02b05dc570d0135103d3fb9cc19433,930.4678234,10034.16005,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x2cdfd2ef3d3ce7d074da7c24886e06b64d870157,0xce84867c3c02b05dc570d0135103d3fb9cc19433,507.5555413,2316.631432,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-04
0x2cdfd2ef3d3ce7d074da7c24886e06b64d870157,0x795065dcc9f64b5614c407a6efdc400da6221fb0,3745.417186,6801.226599,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-15
0x0ba7defbff05a785c4df2dcc0974d3204fa68fd5,0x781a5b2d7efa5b9ed0062c00353325023972326b,232.0163692,2631.663086,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x4ddc27270ba748ad348fe74167a8b132dfac82fe,0xce84867c3c02b05dc570d0135103d3fb9cc19433,41.12389203,418.9479636,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-01
0x4ddc27270ba748ad348fe74167a8b132dfac82fe,0xc8d02f2669ef9aabe6b3b75e2813695aed63748d,614.5200186,4531.215913,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-02
0x4ddc27270ba748ad348fe74167a8b132dfac82fe,0xce84867c3c02b05dc570d0135103d3fb9cc19433,286.7491381,1672.511515,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x3b4867b91ba1c7eee7c252d092992884e6bf6cb7,0xce84867c3c02b05dc570d0135103d3fb9cc19433,10.07728958,8.415725272,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-10-09
0xbcbf0f8a1bb37477bac24cf60399a4f0e483526e,0xce84867c3c02b05dc570d0135103d3fb9cc19433,999.5385313,5681.517153,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0xbcbf0f8a1bb37477bac24cf60399a4f0e483526e,0x41f8d14c9475444f30a80431c68cf24dc9a8369a,70.4466,601.5301168,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0xbcbf0f8a1bb37477bac24cf60399a4f0e483526e,0x1ab7a513d3275e390f654e40835d66619edb6466,262,823.6371889,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-06
0xbcbf0f8a1bb37477bac24cf60399a4f0e483526e,0x8798249c2e607446efb7ad49ec89dd1865ff4272,569.8905616,1672.864912,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-09
0xbcbf0f8a1bb37477bac24cf60399a4f0e483526e,0x8798249c2e607446efb7ad49ec89dd1865ff4272,11584.0309,27867.77734,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-12
0xbcbf0f8a1bb37477bac24cf60399a4f0e483526e,0xce84867c3c02b05dc570d0135103d3fb9cc19433,12240.22767,27818.3196,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-14
0xbcbf0f8a1bb37477bac24cf60399a4f0e483526e,0x1ab7a513d3275e390f654e40835d66619edb6466,14169.57827,32760.93368,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-15
0x8e65a00333e6b7f2b9138e8dce8218a4107c39dd,0xce84867c3c02b05dc570d0135103d3fb9cc19433,420,2449.719086,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-03
0x8e65a00333e6b7f2b9138e8dce8218a4107c39dd,0xce84867c3c02b05dc570d0135103d3fb9cc19433,892.3032023,2484.143111,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-07
0x8e65a00333e6b7f2b9138e8dce8218a4107c39dd,0xce84867c3c02b05dc570d0135103d3fb9cc19433,568.8491502,1515.105339,"{'symbol': 'SUSHI', 'address': '0x6b3595068778dd592e39a122f4f5a5cf09c90fe2'}",2020-09-08
